snap,conc_mean,conc_std
540,9.97724884187874,0.028776080045820496
541,9.977426427351379,0.02858983106691138
542,9.977602190845502,0.028405603095905126
543,9.977776151054162,0.028223375262353495
544,9.977948326478632,0.028043126900602358
545,9.97811873543035,0.027864837547696787
546,9.978287396032897,0.027688486941311145
547,9.9784543262239,0.027514055017703515
548,9.97861954375695,0.02734152190969436
549,9.978783066203494,0.02717086794466877
550,9.97894491095469,0.027002073642602615
551,9.979105095223272,0.026835119714112097
552,9.979263636045374,0.02666998705852644
553,9.979420550282336,0.026506656761983483
554,9.979575854622512,0.02634511009554808
555,9.97972956558303,0.026185328513353062
556,9.979881699511562,0.02602729365076202
557,9.98003227258805,0.025870987322554724
558,9.98018130082643,0.025716391521133745
559,9.980328800076348,0.025563488414752894
560,9.980474786024828,0.02541226034576672
561,9.98061927419795,0.02526268982890168
562,9.980762279962502,0.025114759549547058
563,9.980903818527606,0.02496845236206759
564,9.981043904946343,0.024823751288135687
565,9.981182554117366,0.024680639515084007
566,9.981319780786444,0.02453910039427793
567,9.981455599548083,0.024399117439507872
568,9.981590024847039,0.024260674325400473
569,9.981723070979871,0.024123754885849422
570,9.981854752096458,0.023988343112464932
571,9.98198508220151,0.023854423153042294
572,9.982114075156035,0.02372197931004843
573,9.982241744678852,0.023590996039126993
574,9.98236810434801,0.02346145794762127
575,9.982493167602266,0.023333349793115098
576,9.982616947742484,0.023206656481991123
577,9.982739457933068,0.02308136306800628
578,9.982860711203365,0.022957454750884614
579,9.982980720449035,0.02283491687492666
580,9.98309949843344,0.02271373492763563
581,9.983217057788986,0.022593894538359933
582,9.983333411018476,0.022475381476951706
583,9.983448570496439,0.02235818165244147
584,9.98356254847044,0.022242281111728286
585,9.983675357062388,0.022127666038285605
586,9.98378700826983,0.022014322750881953
587,9.983897513967214,0.021902237702317178
588,9.984006885907164,0.021791397478173012
589,9.984115135721716,0.021681788795578427
590,9.984222274923575,0.021573398501989333
591,9.984328314907323,0.021466213573982422
592,9.984433266950639,0.021360221116062644
593,9.98453714221549,0.021255408359484668
594,9.984639951749331,0.021151762661087915
595,9.984741706486268,0.021049271502144442
596,9.984842417248235,0.020947922487220143
597,9.984942094746117,0.02084770334304874
598,9.985040749580927,0.02074860191741836
599,9.985138392244904,0.020650606178070605
600,9.985235033122642,0.020553704211611734
601,9.985330682492194,0.020457884222435836
602,9.985425350526157,0.02036313453165989
603,9.985519047292767,0.02026944357607041
604,9.985611782756951,0.020176799907081416
605,9.985703566781417,0.02008519218970357
606,9.985794409127665,0.019994609201524717
607,9.985884319457059,0.019905039831700586
608,9.985973307331829,0.01981647307995642
