time_s,distance_10um,force_nN
0,0.9,0.564686
3,0.910522,0.47795
6,0.91945,0.408227
9,0.927093,0.351528
12,0.933686,0.304935
15,0.939415,0.266285
18,0.944425,0.233948
21,0.948832,0.20668
24,0.952729,0.183521
27,0.956193,0.163721
30,0.959286,0.146691
33,0.96206,0.13196
36,0.964556,0.119151
39,0.966812,0.107959
42,0.968857,0.0981361
45,0.970717,0.0894775
48,0.972413,0.0818151
51,0.973965,0.0750091
54,0.975388,0.0689424
57,0.976697,0.063517
60,0.977903,0.0586498
63,0.979017,0.0542707
66,0.980048,0.0503196
69,0.981004,0.0467452
72,0.981893,0.0435036
75,0.98272,0.0405567
78,0.983491,0.0378716
81,0.984211,0.0354197
84,0.984885,0.0331763
87,0.985516,0.0311194
90,0.986109,0.0292301
93,0.986665,0.0274915
96,0.987188,0.0258888
99,0.987681,0.024409
102,0.988146,0.0230404
105,0.988585,0.0217728
108,0.988999,0.020597
111,0.989392,0.0195048
114,0.989763,0.0184888
117,0.990115,0.0175425
120,0.990449,0.0166601
123,0.990767,0.0158361
126,0.991069,0.0150658
129,0.991356,0.0143449
132,0.991629,0.0136695
135,0.99189,0.0130361
138,0.992138,0.0124413
141,0.992375,0.0118824
144,0.992602,0.0113565
147,0.992818,0.0108614
150,0.993025,0.0103948
153,0.993224,0.00995463
156,0.993413,0.00953908
159,0.993595,0.00914642
162,0.99377,0.00877512
165,0.993937,0.00842372
168,0.994098,0.00809091
171,0.994252,0.00777547
174,0.9944,0.00747628
177,0.994543,0.0071923
180,0.99468,0.00692257
183,0.994812,0.00666622
186,0.994939,0.00642242
189,0.995062,0.0061904
192,0.99518,0.00596946
195,0.995294,0.00575895
198,0.995403,0.00555826
201,0.995509,0.00536682
204,0.995612,0.00518409
207,0.995711,0.0050096
210,0.995806,0.00484288
213,0.995899,0.00468349
216,0.995988,0.00453105
219,0.996075,0.00438517
222,0.996158,0.00424551
225,0.996239,0.00411173
228,0.996318,0.00398353
231,0.996394,0.00386062
234,0.996467,0.00374274
237,0.996539,0.00362961
240,0.996608,0.00352101
243,0.996675,0.00341672
246,0.99674,0.00331651
249,0.996804,0.0032202
252,0.996865,0.00312758
255,0.996925,0.0030385
258,0.996983,0.00295277
261,0.997039,0.00287025
264,0.997094,0.00279078
267,0.997147,0.00271423
270,0.997199,0.00264046
273,0.997249,0.00256934
276,0.997298,0.00250076
279,0.997346,0.00243461
282,0.997393,0.00237077
285,0.997438,0.00230915
288,0.997482,0.00224965
291,0.997525,0.00219218
294,0.997567,0.00213666
297,0.997608,0.002083
300,0.997647,0.00203113
303,0.997686,0.00198097
306,0.997724,0.00193245
309,0.997761,0.0018855
312,0.997797,0.00184007
315,0.997832,0.00179608
318,0.997866,0.00175349
321,0.9979,0.00171224
324,0.997932,0.00167227
327,0.997964,0.00163354
330,0.997995,0.001596
333,0.998026,0.0015596
336,0.998056,0.0015243
339,0.998085,0.00149006
342,0.998113,0.00145684
345,0.998141,0.00142461
348,0.998168,0.00139331
351,0.998195,0.00136293
354,0.998221,0.00133343
357,0.998246,0.00130477
360,0.998271,0.00127693
363,0.998296,0.00124988
366,0.998319,0.00122358
369,0.998343,0.00119802
372,0.998366,0.00117317
375,0.998388,0.001149
378,0.99841,0.00112549
381,0.998431,0.00110262
384,0.998452,0.00108036
387,0.998473,0.0010587
390,0.998493,0.00103762
393,0.998513,0.00101709
396,0.998533,0.000997097
399,0.998552,0.000977628
402,0.99857,0.000958662
405,0.998589,0.000940185
408,0.998607,0.000922179
411,0.998624,0.00090463
414,0.998641,0.000887524
417,0.998658,0.000870847
420,0.998675,0.000854585
423,0.998691,0.000838725
426,0.998707,0.000823256
429,0.998723,0.000808165
432,0.998738,0.00079344
435,0.998754,0.000779071
438,0.998768,0.000765047
441,0.998783,0.000751357
444,0.998797,0.000737992
447,0.998811,0.000724942
450,0.998825,0.000712198
453,0.998839,0.000699751
456,0.998852,0.000687592
459,0.998865,0.000675713
462,0.998878,0.000664106
465,0.998891,0.000652763
468,0.998903,0.000641677
471,0.998916,0.00063084
474,0.998928,0.000620246
477,0.99894,0.000609888
480,0.998951,0.000599758
483,0.998963,0.000589852
486,0.998974,0.000580162
489,0.998985,0.000570684
492,0.998996,0.00056141
495,0.999007,0.000552336
498,0.999017,0.000543457
501,0.999028,0.000534766
504,0.999038,0.00052626
507,0.999048,0.000517933
510,0.999058,0.00050978
513,0.999067,0.000501797
516,0.999077,0.00049398
519,0.999086,0.000486325
522,0.999096,0.000478826
525,0.999105,0.00047148
528,0.999114,0.000464284
531,0.999123,0.000457233
534,0.999132,0.000450324
537,0.99914,0.000443553
540,0.999149,0.000436917
543,0.999157,0.000430413
546,0.999165,0.000424036
549,0.999173,0.000417785
552,0.999181,0.000411656
555,0.999189,0.000405646
558,0.999197,0.000399752
561,0.999204,0.000393971
564,0.999212,0.000388301
567,0.999219,0.000382739
570,0.999227,0.000377282
573,0.999234,0.000371929
576,0.999241,0.000366676
579,0.999248,0.000361521
582,0.999255,0.000356462
585,0.999262,0.000351496
588,0.999268,0.000346623
591,0.999275,0.000341838
594,0.999282,0.000337141
597,0.999288,0.00033253
600,0.999294,0.000328001
603,0.999301,0.000323555
606,0.999307,0.000319188
609,0.999313,0.000314899
612,0.999319,0.000310686
615,0.999325,0.000306548
618,0.999331,0.000302483
621,0.999336,0.000298489
624,0.999342,0.000294565
627,0.999348,0.000290709
630,0.999353,0.000286919
633,0.999359,0.000283195
636,0.999364,0.000279535
639,0.99937,0.000275938
642,0.999375,0.000272401
645,0.99938,0.000268925
648,0.999385,0.000265507
651,0.99939,0.000262147
654,0.999395,0.000258842
657,0.9994,0.000255593
660,0.999405,0.000252398
663,0.99941,0.000249256
666,0.999415,0.000246165
669,0.999419,0.000243125
672,0.999424,0.000240134
675,0.999429,0.000237192
678,0.999433,0.000234298
681,0.999438,0.00023145
684,0.999442,0.000228648
687,0.999446,0.000225891
690,0.999451,0.000223177
693,0.999455,0.000220507
696,0.999459,0.000217879
699,0.999463,0.000215292
702,0.999467,0.000212746
705,0.999471,0.000210239
708,0.999476,0.000207772
711,0.999479,0.000205343
714,0.999483,0.000202951
717,0.999487,0.000200596
720,0.999491,0.000198277
723,0.999495,0.000195993
726,0.999499,0.000193744
729,0.999502,0.000191529
732,0.999506,0.000189348
735,0.99951,0.000187199
738,0.999513,0.000185082
741,0.999517,0.000182997
744,0.99952,0.000180943
747,0.999524,0.00017892
750,0.999527,0.000176926
753,0.99953,0.000174961
756,0.999534,0.000173026
759,0.999537,0.000171118
762,0.99954,0.000169238
765,0.999544,0.000167386
768,0.999547,0.00016556
771,0.99955,0.00016376
774,0.999553,0.000161986
777,0.999556,0.000160237
780,0.999559,0.000158514
783,0.999562,0.000156814
786,0.999565,0.000155139
789,0.999568,0.000153487
792,0.999571,0.000151859
795,0.999574,0.000150253
798,0.999577,0.000148669
801,0.99958,0.000147108
804,0.999583,0.000145568
807,0.999585,0.000144049
810,0.999588,0.000142551
813,0.999591,0.000141074
816,0.999594,0.000139616
819,0.999596,0.000138179
822,0.999599,0.000136761
825,0.999601,0.000135362
828,0.999604,0.000133982
831,0.999607,0.00013262
834,0.999609,0.000131277
837,0.999612,0.000129952
840,0.999614,0.000128644
843,0.999617,0.000127353
846,0.999619,0.00012608
849,0.999621,0.000124823
852,0.999624,0.000123582
855,0.999626,0.000122358
858,0.999628,0.00012115
861,0.999631,0.000119957
864,0.999633,0.00011878
867,0.999635,0.000117618
870,0.999638,0.000116471
873,0.99964,0.000115338
876,0.999642,0.00011422
879,0.999644,0.000113117
882,0.999646,0.000112027
885,0.999649,0.000110951
888,0.999651,0.000109889
891,0.999653,0.000108839
894,0.999655,0.000107804
897,0.999657,0.000106781
900,0.999659,0.00010577
903,0.999661,0.000104772
906,0.999663,0.000103787
909,0.999665,0.000102814
912,0.999667,0.000101852
915,0.999669,0.000100903
918,0.999671,9.9965e-05
921,0.999673,9.90385e-05
924,0.999675,9.81232e-05
927,0.999676,9.7219e-05
930,0.999678,9.63257e-05
933,0.99968,9.54432e-05
936,0.999682,9.45712e-05
939,0.999684,9.37097e-05
942,0.999686,9.28585e-05
945,0.999687,9.20173e-05
948,0.999689,9.11861e-05
951,0.999691,9.03648e-05
954,0.999693,8.95531e-05
957,0.999694,8.8751e-05
960,0.999696,8.79582e-05
963,0.999698,8.71748e-05
966,0.999699,8.64004e-05
969,0.999701,8.5635e-05
972,0.999703,8.48785e-05
975,0.999704,8.41307e-05
978,0.999706,8.33915e-05
981,0.999707,8.26609e-05
984,0.999709,8.19385e-05
987,0.999711,8.12244e-05
990,0.999712,8.05185e-05
993,0.999714,7.98205e-05
996,0.999715,7.91305e-05
999,0.999717,7.84482e-05
1002,0.999718,7.77736e-05
1005,0.99972,7.71066e-05
1008,0.999721,7.6447e-05
1011,0.999723,7.57948e-05
1014,0.999724,7.51499e-05
1017,0.999725,7.45121e-05
1020,0.999727,7.38813e-05
1023,0.999728,7.32576e-05
1026,0.99973,7.26406e-05
1029,0.999731,7.20305e-05
1032,0.999732,7.1427e-05
1035,0.999734,7.08301e-05
1038,0.999735,7.02398e-05
1041,0.999737,6.96558e-05
1044,0.999738,6.90781e-05
1047,0.999739,6.85067e-05
1050,0.99974,6.79414e-05
1053,0.999742,6.73822e-05
1056,0.999743,6.6829e-05
1059,0.999744,6.62817e-05
1062,0.999746,6.57402e-05
1065,0.999747,6.52045e-05
1068,0.999748,6.46745e-05
1071,0.999749,6.415e-05
1074,0.999751,6.36311e-05
1077,0.999752,6.31176e-05
1080,0.999753,6.26096e-05
1083,0.999754,6.21068e-05
1086,0.999755,6.16093e-05
1089,0.999757,6.11169e-05
1092,0.999758,6.06297e-05
1095,0.999759,6.01475e-05
1098,0.99976,5.96703e-05
1101,0.999761,5.9198e-05
1104,0.999762,5.87305e-05
1107,0.999763,5.82678e-05
1110,0.999765,5.78099e-05
1113,0.999766,5.73566e-05
1116,0.999767,5.69079e-05
1119,0.999768,5.64638e-05
1122,0.999769,5.60242e-05
1125,0.99977,5.5589e-05
1128,0.999771,5.51582e-05
1131,0.999772,5.47317e-05
1134,0.999773,5.43095e-05
1137,0.999774,5.38915e-05
1140,0.999775,5.34777e-05
1143,0.999776,5.30679e-05
1146,0.999777,5.26623e-05
1149,0.9997780000000001,5.22606e-05
1152,0.999779,5.1863e-05
1155,0.99978,5.14692e-05
1158,0.999781,5.10793e-05
1161,0.999782,5.06932e-05
1164,0.999783,5.03109e-05
1167,0.999784,4.99323e-05
1170,0.999785,4.95574e-05
1173,0.999786,4.91861e-05
1176,0.999787,4.88184e-05
1179,0.999788,4.84543e-05
1182,0.999789,4.80937e-05
1185,0.99979,4.77365e-05
1188,0.999791,4.73828e-05
1191,0.999792,4.70324e-05
1194,0.999792,4.66854e-05
1197,0.999793,4.63417e-05
1200,0.999794,4.60012e-05
1203,0.999795,4.5664e-05
1206,0.999796,4.533e-05
1209,0.999797,4.49991e-05
1212,0.999798,4.46713e-05
1215,0.999799,4.43466e-05
1218,0.999799,4.40249e-05
1221,0.9998,4.37063e-05
1224,0.999801,4.33906e-05
1227,0.999802,4.30778e-05
1230,0.999803,4.2768e-05
1233,0.999804,4.2461e-05
1236,0.999804,4.21568e-05
1239,0.999805,4.18555e-05
1242,0.999806,4.15569e-05
1245,0.999807,4.1261e-05
1248,0.999808,4.09679e-05
1251,0.999808,4.06774e-05
1254,0.999809,4.03896e-05
1257,0.99981,4.01044e-05
1260,0.999811,3.98218e-05
1263,0.999811,3.95417e-05
1266,0.999812,3.92642e-05
1269,0.999813,3.89892e-05
1272,0.999814,3.87166e-05
1275,0.999814,3.84465e-05
1278,0.999815,3.81788e-05
1281,0.999816,3.79135e-05
1284,0.999817,3.76505e-05
1287,0.999817,3.73899e-05
1290,0.999818,3.71316e-05
1293,0.999819,3.68756e-05
1296,0.999819,3.66218e-05
1299,0.99982,3.63703e-05
1302,0.999821,3.6121e-05
1305,0.999821,3.58738e-05
1308,0.999822,3.56289e-05
1311,0.999823,3.53861e-05
1314,0.999824,3.51453e-05
1317,0.999824,3.49067e-05
1320,0.999825,3.46702e-05
1323,0.999826,3.44357e-05
1326,0.999826,3.42032e-05
1329,0.999827,3.39728e-05
1332,0.999827,3.37443e-05
1335,0.999828,3.35177e-05
1338,0.999829,3.32932e-05
1341,0.999829,3.30705e-05
1344,0.99983,3.28497e-05
1347,0.999831,3.26309e-05
1350,0.999831,3.24138e-05
1353,0.999832,3.21986e-05
1356,0.999833,3.19853e-05
1359,0.999833,3.17737e-05
1362,0.999834,3.15639e-05
1365,0.999834,3.13559e-05
1368,0.999835,3.11497e-05
1371,0.999836,3.09451e-05
1374,0.999836,3.07423e-05
1377,0.999837,3.05411e-05
1380,0.999837,3.03417e-05
1383,0.999838,3.01439e-05
1386,0.999838,2.99477e-05
1389,0.999839,2.97531e-05
1392,0.99984,2.95602e-05
1395,0.99984,2.93688e-05
1398,0.999841,2.9179e-05
1401,0.999841,2.89908e-05
1404,0.999842,2.88041e-05
1407,0.999842,2.8619e-05
1410,0.999843,2.84353e-05
1413,0.999843,2.82532e-05
1416,0.999844,2.80725e-05
1419,0.999845,2.78933e-05
1422,0.999845,2.77155e-05
1425,0.999846,2.75392e-05
1428,0.999846,2.73643e-05
1431,0.999847,2.71908e-05
1434,0.999847,2.70187e-05
1437,0.999848,2.6848e-05
1440,0.999848,2.66786e-05
1443,0.999849,2.65106e-05
1446,0.999849,2.63439e-05
1449,0.99985,2.61786e-05
1452,0.99985,2.60145e-05
1455,0.999851,2.58518e-05
1458,0.999851,2.56903e-05
1461,0.999852,2.55302e-05
1464,0.999852,2.53712e-05
1467,0.999853,2.52136e-05
1470,0.999853,2.50571e-05
1473,0.999854,2.49019e-05
1476,0.999854,2.47479e-05
1479,0.999855,2.45951e-05
1482,0.999855,2.44435e-05
1485,0.999856,2.42931e-05
1488,0.999856,2.41438e-05
1491,0.999856,2.39957e-05
1494,0.999857,2.38488e-05
1497,0.999857,2.37029e-05
1500,0.999858,2.35582e-05
1503,0.999858,2.34146e-05
1506,0.999859,2.32721e-05
1509,0.999859,2.31307e-05
1512,0.99986,2.29904e-05
1515,0.99986,2.28512e-05
1518,0.99986,2.2713e-05
1521,0.999861,2.25758e-05
1524,0.999861,2.24397e-05
1527,0.999862,2.23046e-05
1530,0.999862,2.21706e-05
1533,0.999863,2.20375e-05
1536,0.999863,2.19055e-05
1539,0.999863,2.17744e-05
1542,0.999864,2.16444e-05
1545,0.999864,2.15153e-05
1548,0.999865,2.13872e-05
1551,0.999865,2.126e-05
1554,0.999865,2.11338e-05
1557,0.999866,2.10085e-05
1560,0.999866,2.08841e-05
1563,0.999867,2.07607e-05
1566,0.999867,2.06381e-05
1569,0.999867,2.05165e-05
1572,0.999868,2.03958e-05
1575,0.999868,2.0276e-05
1578,0.999869,2.0157e-05
1581,0.999869,2.00389e-05
1584,0.999869,1.99217e-05
1587,0.99987,1.98053e-05
1590,0.99987,1.96898e-05
1593,0.999871,1.95751e-05
1596,0.999871,1.94613e-05
1599,0.999871,1.93482e-05
1602,0.999872,1.9236e-05
1605,0.999872,1.91247e-05
1608,0.999872,1.90141e-05
1611,0.999873,1.89043e-05
1614,0.999873,1.87953e-05
1617,0.999873,1.8687e-05
1620,0.999874,1.85796e-05
1623,0.999874,1.84729e-05
1626,0.999875,1.8367e-05
1629,0.999875,1.82618e-05
1632,0.999875,1.81574e-05
1635,0.999876,1.80538e-05
1638,0.999876,1.79508e-05
1641,0.999876,1.78486e-05
1644,0.999877,1.77471e-05
1647,0.999877,1.76464e-05
1650,0.999877,1.75463e-05
1653,0.999878,1.74469e-05
1656,0.999878,1.73483e-05
1659,0.999878,1.72503e-05
1662,0.999879,1.7153e-05
1665,0.999879,1.70564e-05
1668,0.999879,1.69605e-05
1671,0.99988,1.68652e-05
1674,0.99988,1.67706e-05
1677,0.99988,1.66767e-05
1680,0.999881,1.65834e-05
1683,0.999881,1.64908e-05
1686,0.999881,1.63988e-05
1689,0.999882,1.63074e-05
1692,0.999882,1.62166e-05
1695,0.999882,1.61265e-05
1698,0.999882,1.6037e-05
1701,0.999883,1.59481e-05
1704,0.999883,1.58598e-05
1707,0.999883,1.57722e-05
1710,0.999884,1.56851e-05
1713,0.999884,1.55986e-05
1716,0.999884,1.55127e-05
1719,0.999885,1.54274e-05
1722,0.999885,1.53426e-05
1725,0.999885,1.52585e-05
1728,0.999885,1.51749e-05
1731,0.999886,1.50918e-05
1734,0.999886,1.50093e-05
1737,0.999886,1.49274e-05
1740,0.999887,1.4846e-05
1743,0.999887,1.47652e-05
1746,0.999887,1.46849e-05
1749,0.999887,1.46052e-05
1752,0.999888,1.4526e-05
1755,0.999888,1.44473e-05
1758,0.999888,1.43691e-05
1761,0.999889,1.42914e-05
1764,0.999889,1.42143e-05
1767,0.999889,1.41377e-05
1770,0.999889,1.40615e-05
1773,0.99989,1.39859e-05
1776,0.99989,1.39108e-05
1779,0.99989,1.38362e-05
1782,0.99989,1.3762e-05
1785,0.999891,1.36884e-05
1788,0.999891,1.36152e-05
1791,0.999891,1.35425e-05
1794,0.999891,1.34703e-05
1797,0.999892,1.33986e-05
1800,0.999892,1.33273e-05
1803,0.999892,1.32565e-05
1806,0.999892,1.31861e-05
1809,0.999893,1.31162e-05
1812,0.999893,1.30467e-05
1815,0.999893,1.29777e-05
1818,0.999893,1.29092e-05
1821,0.999894,1.28411e-05
1824,0.999894,1.27734e-05
1827,0.999894,1.27061e-05
1830,0.999894,1.26393e-05
1833,0.999895,1.25729e-05
1836,0.999895,1.2507e-05
1839,0.999895,1.24414e-05
1842,0.999895,1.23763e-05
1845,0.999896,1.23116e-05
1848,0.999896,1.22473e-05
1851,0.999896,1.21834e-05
1854,0.999896,1.21199e-05
1857,0.999897,1.20568e-05
1860,0.999897,1.19941e-05
1863,0.999897,1.19318e-05
1866,0.999897,1.18699e-05
1869,0.999897,1.18084e-05
1872,0.999898,1.17473e-05
1875,0.999898,1.16866e-05
1878,0.999898,1.16262e-05
1881,0.999898,1.15662e-05
1884,0.999899,1.15066e-05
1887,0.999899,1.14474e-05
1890,0.999899,1.13885e-05
1893,0.999899,1.133e-05
1896,0.999899,1.12719e-05
1899,0.9999,1.12141e-05
1902,0.9999,1.11567e-05
1905,0.9999,1.10996e-05
1908,0.9999,1.10429e-05
1911,0.999901,1.09865e-05
1914,0.999901,1.09305e-05
1917,0.999901,1.08748e-05
1920,0.999901,1.08195e-05
1923,0.999901,1.07645e-05
1926,0.999902,1.07099e-05
1929,0.999902,1.06555e-05
1932,0.999902,1.06015e-05
1935,0.999902,1.05479e-05
1938,0.999902,1.04946e-05
1941,0.999903,1.04415e-05
1944,0.999903,1.03889e-05
1947,0.999903,1.03365e-05
1950,0.999903,1.02844e-05
1953,0.999903,1.02327e-05
1956,0.999904,1.01813e-05
1959,0.999904,1.01302e-05
1962,0.999904,1.00794e-05
1965,0.999904,1.00289e-05
1968,0.999904,9.97866e-06
1971,0.999905,9.92876e-06
1974,0.999905,9.87916e-06
1977,0.999905,9.82986e-06
1980,0.999905,9.78086e-06
1983,0.999905,9.73214e-06
1986,0.999905,9.68372e-06
1989,0.999906,9.63559e-06
1992,0.999906,9.58774e-06
1995,0.999906,9.54017e-06
1998,0.999906,9.49289e-06
2001,0.999906,9.44589e-06
2004,0.999907,9.39916e-06
2007,0.999907,9.35271e-06
2010,0.999907,9.30654e-06
2013,0.999907,9.26063e-06
2016,0.999907,9.215e-06
2019,0.999907,9.16963e-06
2022,0.999908,9.12454e-06
2025,0.999908,9.0797e-06
2028,0.999908,9.03513e-06
2031,0.999908,8.99082e-06
2034,0.999908,8.94676e-06
2037,0.999909,8.90297e-06
2040,0.999909,8.85942e-06
2043,0.999909,8.81614e-06
2046,0.999909,8.7731e-06
2049,0.999909,8.73031e-06
2052,0.999909,8.68777e-06
2055,0.99991,8.64548e-06
2058,0.99991,8.60343e-06
2061,0.99991,8.56162e-06
2064,0.99991,8.52006e-06
2067,0.99991,8.47873e-06
2070,0.99991,8.43764e-06
2073,0.999911,8.39679e-06
2076,0.999911,8.35617e-06
2079,0.999911,8.31578e-06
2082,0.999911,8.27563e-06
2085,0.999911,8.2357e-06
2088,0.999911,8.19601e-06
2091,0.999911,8.15653e-06
2094,0.999912,8.11729e-06
2097,0.999912,8.07826e-06
2100,0.999912,8.03946e-06
2103,0.999912,8.00088e-06
2106,0.999912,7.96252e-06
2109,0.999912,7.92437e-06
2112,0.999913,7.88644e-06
2115,0.999913,7.84872e-06
2118,0.999913,7.81122e-06
2121,0.999913,7.77393e-06
2124,0.999913,7.73685e-06
2127,0.999913,7.69997e-06
2130,0.999913,7.6633e-06
2133,0.999914,7.62684e-06
2136,0.999914,7.59058e-06
2139,0.999914,7.55453e-06
2142,0.999914,7.51867e-06
2145,0.999914,7.48302e-06
2148,0.999914,7.44757e-06
2151,0.999914,7.41231e-06
2154,0.999915,7.37725e-06
2157,0.999915,7.34238e-06
2160,0.999915,7.30771e-06
2163,0.999915,7.27322e-06
2166,0.999915,7.23893e-06
2169,0.999915,7.20483e-06
2172,0.999915,7.17092e-06
2175,0.999916,7.13719e-06
2178,0.999916,7.10365e-06
2181,0.999916,7.0703e-06
2184,0.999916,7.03712e-06
2187,0.999916,7.00413e-06
2190,0.999916,6.97132e-06
2193,0.999916,6.93869e-06
2196,0.999916,6.90624e-06
2199,0.999917,6.87397e-06
2202,0.999917,6.84187e-06
2205,0.999917,6.80995e-06
2208,0.999917,6.7782e-06
2211,0.999917,6.74662e-06
2214,0.999917,6.71522e-06
2217,0.999917,6.68398e-06
2220,0.999918,6.65292e-06
2223,0.999918,6.62202e-06
2226,0.999918,6.59129e-06
2229,0.999918,6.56073e-06
2232,0.999918,6.53033e-06
2235,0.999918,6.5001e-06
2238,0.999918,6.47003e-06
2241,0.999918,6.44012e-06
2244,0.999919,6.41037e-06
2247,0.999919,6.38078e-06
2250,0.999919,6.35135e-06
2253,0.999919,6.32207e-06
2256,0.999919,6.29296e-06
2259,0.999919,6.264e-06
2262,0.999919,6.23519e-06
2265,0.999919,6.20654e-06
2268,0.999919,6.17804e-06
2271,0.99992,6.14969e-06
2274,0.99992,6.12149e-06
2277,0.99992,6.09344e-06
2280,0.99992,6.06555e-06
2283,0.99992,6.03779e-06
2286,0.99992,6.01019e-06
2289,0.99992,5.98273e-06
2292,0.99992,5.95542e-06
2295,0.999921,5.92825e-06
2298,0.999921,5.90122e-06
2301,0.999921,5.87434e-06
2304,0.999921,5.8476e-06
2307,0.999921,5.821e-06
2310,0.999921,5.79454e-06
2313,0.999921,5.76821e-06
2316,0.999921,5.74203e-06
2319,0.999921,5.71598e-06
2322,0.999922,5.69007e-06
2325,0.999922,5.66429e-06
2328,0.999922,5.63865e-06
2331,0.999922,5.61314e-06
2334,0.999922,5.58777e-06
2337,0.999922,5.56253e-06
2340,0.999922,5.53741e-06
2343,0.999922,5.51243e-06
2346,0.999922,5.48758e-06
2349,0.999922,5.46286e-06
2352,0.999923,5.43826e-06
2355,0.999923,5.41379e-06
2358,0.999923,5.38945e-06
2361,0.999923,5.36524e-06
2364,0.999923,5.34114e-06
2367,0.999923,5.31718e-06
2370,0.999923,5.29333e-06
2373,0.999923,5.26961e-06
2376,0.999923,5.24601e-06
2379,0.999924,5.22253e-06
2382,0.999924,5.19918e-06
2385,0.999924,5.17594e-06
2388,0.999924,5.15282e-06
2391,0.999924,5.12982e-06
2394,0.999924,5.10693e-06
2397,0.999924,5.08417e-06
2400,0.999924,5.06152e-06
2403,0.999924,5.03898e-06
2406,0.999924,5.01656e-06
2409,0.999924,4.99425e-06
2412,0.999925,4.97206e-06
2415,0.999925,4.94998e-06
2418,0.999925,4.92801e-06
2421,0.999925,4.90615e-06
2424,0.999925,4.8844e-06
2427,0.999925,4.86276e-06
2430,0.999925,4.84123e-06
2433,0.999925,4.81981e-06
2436,0.999925,4.7985e-06
2439,0.999925,4.7773e-06
2442,0.999926,4.7562e-06
2445,0.999926,4.73521e-06
2448,0.999926,4.71432e-06
2451,0.999926,4.69354e-06
2454,0.999926,4.67286e-06
2457,0.999926,4.65229e-06
2460,0.999926,4.63181e-06
2463,0.999926,4.61145e-06
2466,0.999926,4.59118e-06
2469,0.999926,4.57101e-06
2472,0.999926,4.55095e-06
2475,0.999926,4.53098e-06
2478,0.999927,4.51111e-06
2481,0.999927,4.49135e-06
2484,0.999927,4.47168e-06
2487,0.999927,4.4521e-06
2490,0.999927,4.43263e-06
2493,0.999927,4.41325e-06
2496,0.999927,4.39397e-06
2499,0.999927,4.37478e-06
2502,0.999927,4.35569e-06
2505,0.999927,4.33669e-06
2508,0.999927,4.31778e-06
2511,0.999928,4.29897e-06
2514,0.999928,4.28025e-06
2517,0.999928,4.26162e-06
2520,0.999928,4.24309e-06
2523,0.999928,4.22464e-06
2526,0.999928,4.20629e-06
2529,0.999928,4.18803e-06
2532,0.999928,4.16985e-06
2535,0.999928,4.15176e-06
2538,0.999928,4.13377e-06
2541,0.999928,4.11586e-06
2544,0.999928,4.09804e-06
2547,0.999928,4.0803e-06
2550,0.999929,4.06265e-06
2553,0.999929,4.04509e-06
2556,0.999929,4.02761e-06
2559,0.999929,4.01014e-06
2562,0.999929,3.99283e-06
2565,0.999929,3.97554e-06
2568,0.999929,3.9584e-06
2571,0.999929,3.94126e-06
2574,0.999929,3.92429e-06
2577,0.999929,3.90733e-06
2580,0.999929,3.89051e-06
2583,0.999929,3.87371e-06
2586,0.999929,3.85707e-06
2589,0.99993,3.84043e-06
2592,0.99993,3.82394e-06
2595,0.99993,3.80746e-06
2598,0.99993,3.79113e-06
2601,0.99993,3.77481e-06
2604,0.99993,3.75864e-06
2607,0.99993,3.74247e-06
2610,0.99993,3.72646e-06
2613,0.99993,3.71045e-06
2616,0.99993,3.69458e-06
2619,0.99993,3.67873e-06
2622,0.99993,3.66301e-06
2625,0.99993,3.64731e-06
2628,0.99993,3.63175e-06
2631,0.999931,3.61619e-06
2634,0.999931,3.60078e-06
2637,0.999931,3.58537e-06
2640,0.999931,3.5701e-06
2643,0.999931,3.55484e-06
2646,0.999931,3.53972e-06
2649,0.999931,3.5246e-06
2652,0.999931,3.50962e-06
2655,0.999931,3.49465e-06
2658,0.999931,3.47981e-06
2661,0.999931,3.46498e-06
2664,0.999931,3.45028e-06
2667,0.999931,3.43559e-06
2670,0.999931,3.42103e-06
2673,0.999931,3.40648e-06
2676,0.999932,3.39206e-06
2679,0.999932,3.37764e-06
2682,0.999932,3.36336e-06
2685,0.999932,3.34908e-06
2688,0.999932,3.33493e-06
2691,0.999932,3.32078e-06
2694,0.999932,3.30676e-06
2697,0.999932,3.29275e-06
2700,0.999932,3.27886e-06
2703,0.999932,3.26498e-06
2706,0.999932,3.25122e-06
2709,0.999932,3.23747e-06
2712,0.999932,3.22384e-06
2715,0.999932,3.21021e-06
2718,0.999932,3.19671e-06
2721,0.999932,3.18321e-06
2724,0.999933,3.16984e-06
2727,0.999933,3.15647e-06
2730,0.999933,3.14321e-06
2733,0.999933,3.12997e-06
2736,0.999933,3.11684e-06
2739,0.999933,3.10371e-06
2742,0.999933,3.0907e-06
2745,0.999933,3.0777e-06
2748,0.999933,3.06481e-06
2751,0.999933,3.05193e-06
2754,0.999933,3.03916e-06
2757,0.999933,3.0264e-06
2760,0.999933,3.01375e-06
2763,0.999933,3.0011e-06
2766,0.999933,2.98857e-06
2769,0.999933,2.97604e-06
2772,0.999933,2.96362e-06
2775,0.999934,2.95121e-06
2778,0.999934,2.9389e-06
2781,0.999934,2.9266e-06
2784,0.999934,2.91441e-06
2787,0.999934,2.90223e-06
2790,0.999934,2.89015e-06
2793,0.999934,2.87807e-06
2796,0.999934,2.8661e-06
2799,0.999934,2.85414e-06
