time_s,distance_10um,force_nN
9387,0.986317,0.0285752
9390,0.986322,0.028558
9393,0.986328,0.0285409
9396,0.986333,0.0285237
9399,0.986339,0.0285066
9402,0.986344,0.0284895
9405,0.98635,0.0284724
9408,0.986355,0.0284554
9411,0.986361,0.0284383
9414,0.986366,0.0284213
9417,0.986371,0.0284042
9420,0.986377,0.0283872
9423,0.986382,0.0283702
9426,0.986388,0.0283532
9429,0.986393,0.0283362
9432,0.986399,0.0283193
9435,0.986404,0.0283023
9438,0.986409,0.0282854
9441,0.986415,0.0282685
9444,0.98642,0.0282516
9447,0.986426,0.0282347
9450,0.986431,0.0282178
9453,0.986437,0.0282009
9456,0.986442,0.028184
9459,0.986447,0.0281672
9462,0.986453,0.0281504
9465,0.986458,0.0281336
9468,0.986464,0.0281168
9471,0.986469,0.0281
9474,0.986474,0.0280832
9477,0.98648,0.0280664
9480,0.986485,0.0280497
9483,0.98649,0.0280329
9486,0.986496,0.0280162
9489,0.986501,0.0279995
9492,0.986507,0.0279828
9495,0.9865120000000001,0.0279661
9498,0.986517,0.0279495
9501,0.986523,0.0279328
9504,0.986528,0.0279162
9507,0.986533,0.0278995
9510,0.986539,0.0278829
9513,0.986544,0.0278663
9516,0.986549,0.0278497
9519,0.986555,0.0278332
9522,0.98656,0.0278166
9525,0.986565,0.0278
9528,0.986571,0.0277835
9531,0.986576,0.027767
9534,0.986581,0.0277505
9537,0.986587,0.027734
9540,0.986592,0.0277175
9543,0.986597,0.027701
9546,0.986603,0.0276846
9549,0.986608,0.0276681
9552,0.986613,0.0276517
9555,0.986618,0.0276353
9558,0.986624,0.0276189
9561,0.986629,0.0276025
9564,0.986634,0.0275861
9567,0.98664,0.0275697
9570,0.986645,0.0275534
9573,0.98665,0.027537
9576,0.986655,0.0275207
9579,0.986661,0.0275044
9582,0.986666,0.0274881
9585,0.986671,0.0274718
9588,0.986677,0.0274555
9591,0.986682,0.0274392
9594,0.986687,0.027423
9597,0.986692,0.0274068
9600,0.986698,0.0273905
9603,0.986703,0.0273743
9606,0.986708,0.0273581
9609,0.986713,0.0273419
9612,0.986719,0.0273258
9615,0.986724,0.0273096
9618,0.986729,0.0272935
9621,0.986734,0.0272773
9624,0.986739,0.0272612
9627,0.986745,0.0272451
9630,0.98675,0.027229
9633,0.986755,0.0272129
9636,0.98676,0.0271968
9639,0.986766,0.0271808
9642,0.986771,0.0271647
9645,0.986776,0.0271487
9648,0.986781,0.0271327
9651,0.986786,0.0271167
9654,0.986792,0.0271007
9657,0.986797,0.0270847
9660,0.986802,0.0270687
9663,0.986807,0.0270528
9666,0.986812,0.0270368
9669,0.986818,0.0270209
9672,0.986823,0.027005
9675,0.986828,0.026989
9678,0.986833,0.0269731
9681,0.986838,0.0269573
9684,0.986843,0.0269414
9687,0.986849,0.0269255
9690,0.986854,0.0269097
9693,0.986859,0.0268939
9696,0.986864,0.026878
9699,0.986869,0.0268622
9702,0.986874,0.0268464
9705,0.986879,0.0268306
9708,0.986885,0.0268149
9711,0.98689,0.0267991
9714,0.986895,0.0267834
9717,0.9869,0.0267676
9720,0.986905,0.0267519
9723,0.98691,0.0267362
9726,0.986915,0.0267205
9729,0.98692,0.0267048
9732,0.986926,0.0266891
9735,0.986931,0.0266735
9738,0.986936,0.0266578
9741,0.986941,0.0266422
9744,0.986946,0.0266266
9747,0.986951,0.026611
9750,0.986956,0.0265954
9753,0.986961,0.0265798
9756,0.986966,0.0265642
9759,0.986972,0.0265486
9762,0.986977,0.0265331
9765,0.986982,0.0265176
9768,0.986987,0.026502
9771,0.986992,0.0264865
9774,0.986997,0.026471
9777,0.987002,0.0264555
9780,0.987007,0.02644
9783,0.987012,0.0264246
9786,0.987017,0.0264091
9789,0.987022,0.0263937
9792,0.987027,0.0263783
9795,0.987032,0.0263628
9798,0.987037,0.0263474
9801,0.987042,0.026332
9804,0.987048,0.0263167
9807,0.987053,0.0263013
9810,0.987058,0.0262859
9813,0.987063,0.0262706
9816,0.987068,0.0262553
9819,0.987073,0.0262399
9822,0.987078,0.0262246
9825,0.987083,0.0262093
9828,0.987088,0.026194
9831,0.987093,0.0261788
9834,0.987098,0.0261635
9837,0.987103,0.0261483
9840,0.987108,0.026133
9843,0.987113,0.0261178
9846,0.987118,0.0261026
9849,0.987123,0.0260874
9852,0.987128,0.0260722
9855,0.987133,0.026057
9858,0.987138,0.0260418
9861,0.987143,0.0260267
9864,0.987148,0.0260115
9867,0.987153,0.0259964
9870,0.987158,0.0259813
9873,0.987163,0.0259662
9876,0.987168,0.0259511
9879,0.987173,0.025936
9882,0.987178,0.0259209
9885,0.987183,0.0259059
9888,0.987188,0.0258908
9891,0.987193,0.0258758
9894,0.987198,0.0258608
9897,0.987202,0.0258457
9900,0.987207,0.0258307
9903,0.987212,0.0258157
9906,0.987217,0.0258008
9909,0.987222,0.0257858
9912,0.987227,0.0257708
9915,0.987232,0.0257559
9918,0.987237,0.025741
9921,0.987242,0.025726
9924,0.987247,0.0257111
9927,0.987252,0.0256962
9930,0.987257,0.0256813
9933,0.987262,0.0256665
9936,0.987267,0.0256516
9939,0.987272,0.0256368
9942,0.987276,0.0256219
9945,0.987281,0.0256071
9948,0.987286,0.0255923
9951,0.987291,0.0255775
9954,0.987296,0.0255627
9957,0.987301,0.0255479
9960,0.987306,0.0255331
9963,0.987311,0.0255183
9966,0.987316,0.0255036
9969,0.987321,0.0254889
9972,0.987325,0.0254741
9975,0.98733,0.0254594
9978,0.987335,0.0254447
9981,0.98734,0.02543
9984,0.987345,0.0254153
9987,0.98735,0.0254007
9990,0.987355,0.025386
9993,0.987359,0.0253714
9996,0.987364,0.0253567
9999,0.987369,0.0253421
10002,0.987374,0.0253275
10005,0.987379,0.0253129
10008,0.987384,0.0252983
10011,0.987389,0.0252837
10014,0.987393,0.0252691
10017,0.987398,0.0252546
10020,0.987403,0.02524
10023,0.987408,0.0252255
10026,0.987413,0.025211
10029,0.987418,0.0251965
10032,0.987422,0.025182
10035,0.987427,0.0251675
10038,0.987432,0.025153
10041,0.987437,0.0251385
10044,0.987442,0.0251241
10047,0.987447,0.0251096
10050,0.987451,0.0250952
10053,0.987456,0.0250808
10056,0.987461,0.0250663
10059,0.987466,0.0250519
10062,0.987471,0.0250376
10065,0.987475,0.0250232
10068,0.98748,0.0250088
10071,0.987485,0.0249944
10074,0.98749,0.0249801
10077,0.987495,0.0249658
10080,0.987499,0.0249514
10083,0.987504,0.0249371
10086,0.987509,0.0249228
10089,0.987514,0.0249085
10092,0.987518,0.0248942
10095,0.987523,0.02488
10098,0.987528,0.0248657
10101,0.987533,0.0248515
10104,0.987537,0.0248372
10107,0.987542,0.024823
10110,0.987547,0.0248088
10113,0.987552,0.0247946
10116,0.987556,0.0247804
10119,0.987561,0.0247662
10122,0.987566,0.024752
10125,0.987571,0.0247379
10128,0.987575,0.0247237
10131,0.98758,0.0247096
10134,0.987585,0.0246955
10137,0.98759,0.0246813
10140,0.987594,0.0246672
10143,0.987599,0.0246531
10146,0.987604,0.024639
10149,0.987609,0.024625
10152,0.987613,0.0246109
10155,0.987618,0.0245969
10158,0.987623,0.0245828
10161,0.987627,0.0245688
10164,0.987632,0.0245548
10167,0.987637,0.0245407
10170,0.987642,0.0245267
10173,0.987646,0.0245128
10176,0.987651,0.0244988
10179,0.987656,0.0244848
10182,0.98766,0.0244709
10185,0.987665,0.0244569
10188,0.98767,0.024443
10191,0.987674,0.024429
10194,0.987679,0.0244151
10197,0.987684,0.0244012
10200,0.987688,0.0243873
10203,0.987693,0.0243734
10206,0.987698,0.0243596
10209,0.987702,0.0243457
10212,0.987707,0.0243319
10215,0.987712,0.024318
10218,0.987716,0.0243042
10221,0.987721,0.0242904
10224,0.987726,0.0242766
10227,0.98773,0.0242628
10230,0.987735,0.024249
10233,0.98774,0.0242352
10236,0.987744,0.0242214
10239,0.987749,0.0242077
10242,0.987754,0.0241939
10245,0.987758,0.0241802
10248,0.987763,0.0241665
10251,0.987767,0.0241527
10254,0.987772,0.024139
10257,0.987777,0.0241253
10260,0.987781,0.0241117
10263,0.987786,0.024098
10266,0.987791,0.0240843
10269,0.987795,0.0240707
10272,0.9878,0.024057
10275,0.987804,0.0240434
10278,0.987809,0.0240298
10281,0.987814,0.0240162
10284,0.987818,0.0240025
10287,0.987823,0.023989
10290,0.987827,0.0239754
10293,0.987832,0.0239618
10296,0.987837,0.0239482
10299,0.987841,0.0239347
10302,0.987846,0.0239212
10305,0.98785,0.0239076
10308,0.987855,0.0238941
10311,0.987859,0.0238806
10314,0.987864,0.0238671
10317,0.987869,0.0238536
10320,0.987873,0.0238401
10323,0.987878,0.0238267
10326,0.987882,0.0238132
10329,0.987887,0.0237997
10332,0.987891,0.0237863
10335,0.987896,0.0237729
10338,0.987901,0.0237595
10341,0.987905,0.0237461
10344,0.98791,0.0237327
10347,0.987914,0.0237193
10350,0.987919,0.0237059
10353,0.987923,0.0236925
10356,0.987928,0.0236792
10359,0.987932,0.0236658
10362,0.987937,0.0236525
10365,0.987941,0.0236392
10368,0.987946,0.0236258
10371,0.98795,0.0236125
10374,0.987955,0.0235992
10377,0.98796,0.0235859
10380,0.987964,0.0235727
10383,0.987969,0.0235594
10386,0.987973,0.0235461
10389,0.987978,0.0235329
10392,0.987982,0.0235197
10395,0.987987,0.0235064
10398,0.987991,0.0234932
10401,0.987996,0.02348
10404,0.988,0.0234668
10407,0.988005,0.0234536
10410,0.988009,0.0234404
10413,0.988014,0.0234273
10416,0.988018,0.0234141
10419,0.988023,0.023401
10422,0.988027,0.0233878
10425,0.988032,0.0233747
10428,0.988036,0.0233616
10431,0.98804,0.0233485
10434,0.988045,0.0233354
10437,0.988049,0.0233223
10440,0.988054,0.0233092
10443,0.988058,0.0232961
10446,0.988063,0.0232831
10449,0.988067,0.02327
10452,0.988072,0.023257
10455,0.988076,0.0232439
10458,0.988081,0.0232309
10461,0.988085,0.0232179
10464,0.98809,0.0232049
10467,0.988094,0.0231919
10470,0.988098,0.0231789
10473,0.988103,0.023166
10476,0.988107,0.023153
10479,0.988112,0.02314
10482,0.988116,0.0231271
10485,0.988121,0.0231142
10488,0.988125,0.0231012
10491,0.988129,0.0230883
10494,0.988134,0.0230754
10497,0.988138,0.0230625
10500,0.988143,0.0230496
10503,0.988147,0.0230368
10506,0.988152,0.0230239
10509,0.988156,0.023011
10512,0.98816,0.0229982
10515,0.988165,0.0229854
10518,0.988169,0.0229725
10521,0.988174,0.0229597
10524,0.988178,0.0229469
10527,0.988182,0.0229341
10530,0.988187,0.0229213
10533,0.988191,0.0229085
10536,0.988196,0.0228958
10539,0.9882,0.022883
10542,0.988204,0.0228702
10545,0.988209,0.0228575
10548,0.988213,0.0228448
10551,0.988217,0.022832
10554,0.988222,0.0228193
10557,0.988226,0.0228066
10560,0.988231,0.0227939
10563,0.988235,0.0227812
10566,0.988239,0.0227686
10569,0.988244,0.0227559
10572,0.988248,0.0227432
10575,0.988252,0.0227306
10578,0.988257,0.022718
10581,0.988261,0.0227053
10584,0.988265,0.0226927
10587,0.98827,0.0226801
10590,0.988274,0.0226675
10593,0.988278,0.0226549
10596,0.988283,0.0226423
10599,0.988287,0.0226297
10602,0.988291,0.0226172
10605,0.988296,0.0226046
10608,0.9883,0.0225921
10611,0.988304,0.0225795
10614,0.988309,0.022567
10617,0.988313,0.0225545
10620,0.988317,0.022542
10623,0.988322,0.0225295
10626,0.988326,0.022517
10629,0.98833,0.0225045
10632,0.988335,0.0224921
10635,0.988339,0.0224796
10638,0.988343,0.0224671
10641,0.988348,0.0224547
10644,0.988352,0.0224423
10647,0.988356,0.0224298
10650,0.98836,0.0224174
10653,0.988365,0.022405
10656,0.988369,0.0223926
10659,0.988373,0.0223802
10662,0.988378,0.0223679
10665,0.988382,0.0223555
10668,0.988386,0.0223431
10671,0.98839,0.0223308
10674,0.988395,0.0223184
10677,0.988399,0.0223061
10680,0.988403,0.0222938
10683,0.988408,0.0222815
10686,0.988412,0.0222691
10689,0.988416,0.0222568
10692,0.98842,0.0222446
10695,0.988425,0.0222323
10698,0.988429,0.02222
10701,0.988433,0.0222077
10704,0.988437,0.0221955
10707,0.988442,0.0221833
10710,0.988446,0.022171
10713,0.98845,0.0221588
10716,0.988454,0.0221466
10719,0.988459,0.0221344
10722,0.988463,0.0221222
10725,0.988467,0.02211
10728,0.988471,0.0220978
10731,0.988476,0.0220856
10734,0.98848,0.0220735
10737,0.988484,0.0220613
10740,0.988488,0.0220492
10743,0.988492,0.022037
10746,0.988497,0.0220249
10749,0.988501,0.0220128
10752,0.988505,0.0220007
10755,0.988509,0.0219886
10758,0.988514,0.0219765
10761,0.988518,0.0219644
10764,0.988522,0.0219523
10767,0.988526,0.0219403
10770,0.98853,0.0219282
10773,0.988535,0.0219162
10776,0.988539,0.0219041
10779,0.988543,0.0218921
10782,0.988547,0.0218801
10785,0.988551,0.0218681
10788,0.988556,0.0218561
10791,0.98856,0.0218441
10794,0.988564,0.0218321
10797,0.988568,0.0218201
10800,0.988572,0.0218082
