
224	-59.0251,58.898,2368.46,9994

224.5	-59.1127,58.9551,2371.36,10018

225	-59.1895,59.0137,2374.06,10039

225.5	-59.2629,59.0707,2376.67,10065

226	-59.3304,59.1153,2378.91,10085

226.5	-59.3955,59.1634,2381.18,10104

227	-59.4594,59.4276,2387.74,10125

227.5	-59.5214,59.6437,2393.3,10151

228	-59.5804,59.7359,2396.32,10170

228.5	-59.6354,59.7659,2398.03,10200

229	-59.7331,59.8185,2401.03,10219

229.5	-59.7936,59.876,2403.39,10236

230	-59.849,59.938,2405.74,10254

230.5	-60.5809,60.0013,2421.64,10273

231	-60.7359,60.0251,2425.22,10291

231.5	-60.8301,60.0547,2427.69,10319

232	-60.9191,60.0925,2430.23,10347

232.5	-60.9779,60.1278,2432.11,10376

233	-60.9879,60.1684,2433.13,10396

233.5	-61.0212,60.2205,2434.83,10419

234	-61.074,60.2781,2437.04,10440

234.5	-61.119,60.3332,2439.04,10466

235	-61.154,60.4129,2441.34,10492

235.5	-61.1771,60.5031,2443.6,10517

236	-61.1011,60.584,2443.7,10548

236.5	-61.0635,60.6602,2444.47,10574

237	-61.0629,60.7307,2445.87,10595

237.5	-61.118,60.8696,2449.75,10617

238	-61.1744,60.9998,2453.48,10635

238.5	-61.2371,61.0984,2456.71,10667

239	-61.3062,61.1909,2459.94,10696

239.5	-61.3883,61.7736,2473.24,10728

240	-61.4648,62.107,2481.44,10760

240.5	-61.5378,62.2202,2485.16,10784

241	-61.6046,62.332,2488.73,10802

241.5	-61.6773,62.3503,2490.55,10824

242	-61.7616,62.3984,2493.2,10852

242.5	-61.8496,62.4263,2495.52,10880

243	-61.9169,62.4641,2497.62,10906

243.5	-61.9662,62.4756,2498.84,10928

244	-62.0048,62.4887,2499.87,10949

244.5	-62.0378,62.5077,2500.91,10969

245	-62.0209,62.4901,2500.22,10998

245.5	-62.0004,62.4797,2499.6,11017

246	-61.9865,62.4919,2499.57,11055

246.5	-61.9562,62.5218,2499.56,11077

247	-61.8873,62.4986,2497.72,11098

247.5	-61.9298,62.509,2498.78,11124

248	-61.9576,62.5604,2500.36,11146

248.5	-61.9915,62.618,2502.19,11176

249	-62.3687,62.6654,2510.68,11208

249.5	-62.6688,62.7092,2517.56,11228

250	-62.857,62.7497,2522.13,11251

250.5	-62.9299,62.7909,2524.42,11281

251	-62.9506,62.793,2524.87,11294

251.5	-62.9832,62.8049,2525.76,11313

252	-63.0486,62.8207,2527.38,11338

252.5	-63.1309,62.8406,2529.43,11367

253	-63.2042,62.8673,2531.43,11393

253.5	-63.3325,62.8995,2534.64,11415

254	-63.3269,62.9326,2535.19,11447

254.5	-63.3413,62.9779,2536.38,11466

255	-63.4317,63.0465,2539.56,11490

255.5	-63.5114,63.1926,2544.08,11516

256	-63.5713,63.284,2547.11,11543

256.5	-63.6195,63.2927,2548.24,11574

257	-63.6526,63.2808,2548.67,11607

257.5	-63.6918,63.2168,2548.17,11630

258	-63.7319,63.7845,2560.33,11653

258.5	-63.769,63.8877,2563.13,11691

259	-63.8039,64.0274,2566.63,11712

259.5	-63.8423,64.092,2568.69,11736

260	-63.8831,64.1075,2569.81,11758

260.5	-63.9204,64.1535,2571.48,11782

261	-63.9365,64.2212,2573.16,11811

261.5	-63.9618,64.1953,2573.14,11838

262	-63.9968,64.2263,2574.46,11863

262.5	-64.0375,64.2678,2576.11,11886

263	-64.0807,64.3079,2577.77,11904

263.5	-64.1254,64.3847,2580.2,11927

264	-64.1697,64.4159,2581.71,11960

264.5	-64.212,64.5149,2584.54,11978

265	-64.2622,64.6002,2587.25,11996

265.5	-64.3402,64.54,2587.6,12021

266	-64.4058,64.5494,2589.1,12050

266.5	-64.4599,64.5742,2590.68,12079

267	-64.5078,64.6034,2592.23,12115

267.5	-64.5487,64.6281,2593.54,12129

268	-64.5942,64.6582,2595.05,12157

268.5	-64.9231,64.6881,2602.22,12189

269	-65.3591,64.7126,2611.43,12204

269.5	-65.7399,64.7347,2619.49,12232

270	-65.8162,64.7554,2621.43,12255

270.5	-65.888,64.7855,2623.47,12281

271	-65.969,64.8185,2625.75,12301

271.5	-66.068,64.8471,2628.3,12324

272	-66.1557,64.8995,2631.1,12356

272.5	-66.2318,64.9937,2634.51,12384

273	-66.2736,65.0774,2637.02,12413

273.5	-66.3307,65.1591,2639.8,12436

274	-66.387,65.2313,2642.37,12456

274.5	-66.4038,65.2946,2643.97,12488

275	-66.3081,65.3822,2643.81,12511

275.5	-66.2803,65.628,2648.17,12546

276	-66.2896,65.6637,2649.07,12572

276.5	-66.3109,65.9313,2654.84,12605

277	-66.343,65.9254,2655.37,12631

277.5	-66.3826,65.9156,2655.97,12658

278	-66.428,65.99,2658.36,12688

278.5	-66.4746,66.0544,2660.58,12715

279	-66.5158,66.1033,2662.38,12737

279.5	-66.5474,66.1449,2663.85,12770

280	-66.5644,66.2266,2665.82,12794

280.5	-66.594,66.31,2668.08,12832

281	-66.6345,66.326,2669.21,12860

281.5	-66.6798,66.3658,2670.91,12884

282	-66.7316,66.446,2673.55,12906

282.5	-66.7852,66.6681,2679.07,12940

283	-66.8519,66.7464,2681.97,12967

283.5	-66.9106,66.8683,2685.58,12996

284	-66.9618,67.0257,2689.75,13019

284.5	-67.0109,66.973,2689.68,13045

285	-67.0606,66.9663,2690.54,13065

285.5	-67.1124,66.9807,2691.86,13097

286	-67.1653,67.0812,2694.93,13128

286.5	-67.2287,67.3849,2702.27,13157

287	-67.3139,67.4318,2704.91,13180

287.5	-67.8218,67.3262,2712.96,13205

288	-68.2069,67.3477,2721.09,13232

288.5	-68.3979,67.3659,2725.28,13257

289	-68.4516,67.3943,2726.92,13285

289.5	-68.5495,67.5099,2731.19,13308

290	-68.6346,67.6024,2734.74,13335

290.5	-68.6452,67.6801,2736.51,13362

291	-68.6052,67.7519,2737.14,13387

291.5	-68.5797,67.8194,2737.98,13417

292	-68.6068,67.8826,2739.79,13438

292.5	-68.6474,67.9761,2742.47,13464

293	-68.6979,68.073,2745.42,13488

293.5	-68.7525,68.17,2748.45,13528

294	-68.8115,68.6915,2760.06,13556

294.5	-68.9017,68.8461,2764.96,13601

295	-69.008,68.9432,2769.02,13621

295.5	-69.0849,69.0031,2771.76,13648

296	-69.1504,68.9728,2772.46,13671

296.5	-69.2201,69.01,2774.6,13695

297	-69.2841,69.0659,2777,13729

297.5	-69.3647,69.0968,2779.23,13760

298	-69.4559,69.1657,2782.43,13788

298.5	-69.5316,69.2266,2785.16,13815

299	-69.6101,69.2805,2787.81,13842

299.5	-69.6777,69.3269,2790.09,13873

300	-69.7344,69.3459,2791.6,13893

300.5	-69.783,69.3577,2792.81,13931

301	-69.8354,69.364,2793.99,13958

301.5	-69.8873,69.4941,2797.63,13985

302	-69.9385,69.5924,2800.62,14016

302.5	-69.9882,69.6501,2802.77,14042

303	-70.0401,69.699,2804.78,14066

303.5	-70.0893,69.7652,2807.09,14097

304	-70.1248,69.8417,2809.33,14116

304.5	-70.1661,69.9098,2811.52,14147

305	-70.2087,70.078,2815.73,14187

305.5	-70.2534,70.2078,2819.22,14218

306	-70.2907,70.2651,2821.12,14247

306.5	-70.3282,70.2924,2822.41,14267

307	-70.8409,70.3232,2833.28,14288

307.5	-71.181,70.3718,2841.06,14308

308	-71.2509,70.4178,2843.37,14336

308.5	-71.2682,70.4492,2844.35,14358

309	-71.3118,70.4813,2845.86,14390

309.5	-71.3397,70.5204,2847.2,14405

310	-71.3722,70.5636,2848.72,14434

310.5	-71.4146,70.6082,2850.46,14456

311	-71.4645,70.6529,2852.35,14483

311.5	-71.5073,70.6993,2854.13,14512

312	-71.5419,70.7479,2855.8,14545

312.5	-71.5694,70.7984,2857.35,14582

313	-71.6024,70.9319,2860.69,14608

313.5	-71.6407,70.9357,2861.53,14640

314	-71.6846,71.0198,2864.09,14679

314.5	-71.7328,71.1034,2866.72,14700

315	-71.7873,71.1648,2869.04,14735

315.5	-71.8623,71.2198,2871.64,14767

316	-71.9706,71.2807,2875.03,14792

316.5	-72.0462,71.318,2877.28,14825

