snap,conc_mean,conc_std
378,7.090487975841967,2.8558921396956185
379,7.090880122606486,2.8554682570302106
380,7.091268245253975,2.855048724297846
381,7.091652385100519,2.8546334968577516
382,7.092032583037211,2.854222530527055
383,7.0924088795345375,2.8538157815761154
384,7.092781314646757,2.8534132067238724
385,7.0931499280161825,2.853014763133266
386,7.093514758877471,2.85262040840669
387,7.0938758460618185,2.852230100581496
388,7.094233228001144,2.8518437981255405
389,7.094586942732223,2.8514614599327768
390,7.094937027900759,2.8510830453188962
391,7.095283520765445,2.8507085140170108
392,7.095626458201946,2.8503378261733734
393,7.095965876706865,2.8499709423431545
394,7.096301812401657,2.849607823486248
395,7.09663430103651,2.8492484309631294
396,7.096963377994166,2.8488927265307553
397,7.0972890782937315,2.848540672338493
398,7.097611436594419,2.8481922309241114
399,7.097930487199267,2.8478473652097938
400,7.098246264058812,2.8475060384982007
401,7.0985588007747324,2.8471682144685735
402,7.098868130603445,2.8468338571728733
403,7.099174286459663,2.846502931031961
404,7.099477300919922,2.8461754008318176
405,7.099777206226069,2.8458512317197995
406,7.100074034288719,2.8455303892009374
407,7.100367816690652,2.8452128391342675
408,7.1006585846902155,2.844898547729202
409,7.100946369224649,2.8445874815419385
410,7.101231200913405,2.8442796074719037
411,7.10151311006142,2.843974892758234
412,7.101792126662354,2.8436733049762895
413,7.102068280401797,2.8433748120342144
414,7.102341600660448,2.8430793821695137
415,7.102612116517244,2.842786983945683
416,7.102879856752486,2.842497586248862
417,7.103144849850889,2.8422111582845253
418,7.103407124004651,2.8419276695742086
419,7.103666707116447,2.8416470899522657
420,7.10392362680242,2.8413693895626593
421,7.104177910395121,2.8410945388557862
422,7.104429584946438,2.840822508585333
423,7.1046786772304795,2.8405532698051656
424,7.104925213746431,2.8402867938662473
425,7.105169220721387,2.8400230524135934
426,7.105410724113152,2.839762017383253
427,7.105649749613007,2.8395036609993247
428,7.1058863226484545,2.8392479557709973
429,7.1061204683859325,2.8389948744896287
430,7.106352211733496,2.8387443902258482
431,7.106581577343482,2.8384964763266916
432,7.1068085896151265,2.838251106412764
433,7.1070332726971825,2.8380082543754352
434,7.1072556504904885,2.837767894374057
435,7.107475746650513,2.8375300008332167
436,7.10769358458989,2.8372945484400143
437,7.1079091874809,2.8370615121413656
438,7.10812257825796,2.8368308671413405
439,7.1083337796200485,2.836602588898521
440,7.10854281403314,2.8363766531233887
441,7.108749703732598,2.8361530357757414
442,7.108954470725539,2.835931713062132
443,7.1091571367931845,2.835712661433338
444,7.10935772349318,2.835495857581854
445,7.109556252161895,2.8352812784394095
446,7.109752743916696,2.835068901174516
447,7.109947219658197,2.8348587031900347
448,7.11013970007248,2.834650662120771
449,7.110330205633317,2.8344447558310946
450,7.110518756604334,2.8342409624125824
451,7.110705373041173,2.834039260181687
452,7.11089007479364,2.833839627677428
453,7.111072881507809,2.8336420436591077
454,7.111253812628119,2.8334464871040477
455,7.111432887399445,2.8332529372053563
456,7.111610124869143,2.8330613733697065
457,7.11178554388909,2.832871775215149
458,7.111959163117683,2.8326841225689394
459,7.1121310010218295,2.8324983954653935
460,7.112301075878913,2.8323145741437576
461,7.112469405778742,2.8321326390461086
462,7.112636008625472,2.83195257081527
463,7.112800902139521,2.831774350292751
464,7.112964103859445,2.831597958516708
465,7.113125631143816,2.8314233767199255
466,7.113285501173062,2.831250586327816
467,7.113443730951301,2.8310795689564454
468,7.113600337308155,2.830910306410576
469,7.113755336900529,2.8307427806817254
470,7.113908746214406,2.8305769739462523
471,7.114060581566578,2.8304128685634615
472,7.114210859106399,2.8302504470737193
473,7.1143595948175005,2.8300896921965997
474,7.1145068045194915,2.8299305868290436
475,7.114652503869642,2.8297731140435363
476,7.114796708364552,2.829617257086307
477,7.114939433341805,2.8294629993755462
478,7.115080693981589,2.829310324499636
479,7.115220505308321,2.829159216215408
480,7.1153588821922495,2.8290096584464104
481,7.115495839351028,2.828861635281199
482,7.115631391351286,2.828715130971641
483,7.1157655526101795,2.828570129931239
484,7.115898337396928,2.8284266167334735
485,7.116029759834323,2.8282845761101583
486,7.11615983390025,2.8281439929498147
487,7.116288573429154,2.828004852296066
488,7.1164159921135255,2.8278671393460417
489,7.116542103505361,2.8277308394488023
490,7.116666921017589,2.8275959381037823
491,7.1167904579255135,2.8274624209592427
492,7.116912727368217,2.827330273810744
493,7.117033742349967,2.827199482599638
494,7.117153515741588,2.827070033411564
495,7.117272060281845,2.826941912474975
496,7.117389388578786,2.8268151061596654
497,7.1175055131110945,2.826689600975323
498,7.117620446229409,2.826565383570094
499,7.117734200157645,2.826442440729158
500,7.117846786994286,2.826320759373326
501,7.117958218713678,2.8262003265576414
502,7.118068507167305,2.82608112947001
503,7.118177664085045,2.8259631554298292
504,7.118285701076418,2.8258463918866417
505,7.118392629631822,2.8257308264187992
506,7.118498461123764,2.8256164467321385
507,7.118603206808054,2.825503240658674
508,7.118706877825014,2.8253911961553038
509,7.1188094852006625,2.825280301302523
510,7.118911039847885,2.82517054430316
511,7.119011552567592,2.8250619134811195
512,7.119111034049875,2.824954397280136
513,7.119209494875142,2.8248479842625485
514,7.119306945515236,2.8247426631080796
515,7.119403396334557,2.824638422612633
516,7.119498857591165,2.8245352516870987
517,7.119593339437865,2.8244331393561732
518,7.119686851923294,2.8243320747571925
519,7.119779404992984,2.824232047138974
520,7.11987100849042,2.8241330458606733
521,7.119961672158099,2.824035060390651
522,7.120051405638546,2.823938080305352
523,7.12014021847536,2.823842095288196
524,7.1202281201142155,2.8237470951284793
525,7.120315119903874,2.823653069720287
526,7.120401227097174,2.8235600090614192
527,7.120486450852021,2.823467903252325
528,7.120570800232358,2.823376742495049
529,7.120654284209131,2.8232865170921895
530,7.120736911661239,2.8231972174458635
531,7.120818691376486,2.8231088340566886
532,7.120899632052507,2.823021357522771
