id,x,y,z,total_volume,current_phase,dt
4.0,5.300129998800402,-8.314006340066486,-1.19632095850805,523.3842651766222,4.0,2550
0.0,-6.707313995915386,1.204703865631871,3.0428747163335625,523.4250928075892,10.0,2580
2.0,8.829234646083002,0.5400349520906957,-1.0626478181629788,523.4250928075892,10.0,2580
3.0,-0.18505457310307466,1.7288479358248425,-3.8756567562053856,523.4250928075892,10.0,2580
4.0,5.2759937180986025,-8.28822786371085,-1.206198415238685,523.4250928075892,10.0,2580
0.0,-6.793264138366959,1.198047275282056,3.134875290588584,565.2548457978019,10.0,2610
2.0,8.999803352853458,0.6280524769105383,-1.0200788913098884,565.2548457978019,10.0,2610
3.0,-0.19466241070490328,1.6919317660800575,-3.992125368013503,565.2548457978019,10.0,2610
4.0,5.200982991381556,-8.332672628436098,-1.2242993045386807,565.2548457978019,10.0,2610
0.0,-6.9295361061692455,1.188562640494942,3.284099245847197,626.1858397938563,10.0,2640
2.0,9.273795878158298,0.7636689353358663,-0.9475935053990356,626.1858397938563,10.0,2640
3.0,-0.20142431528575272,1.6064056425487214,-4.176322751327186,626.1858397938563,10.0,2640
4.0,5.070024338459852,-8.37327832854298,-1.2618112623944628,626.1858397938563,10.0,2640
0.0,-7.064214490539342,1.1818572963821636,3.434936095423727,690.1633009345956,10.0,2670
2.0,9.58192799073646,0.9201983197871466,-0.8618522303980061,690.1633009345956,10.0,2670
3.0,-0.17387906929392874,1.4038690327984658,-4.337741207465057,690.1633009345956,10.0,2670
4.0,4.8690253642599535,-8.320565759131211,-1.3369709308341569,690.1633009345956,10.0,2670
0.0,-7.181533006462226,1.1808539690127267,3.567565034184191,749.8306644693333,10.0,2700
2.0,9.902978482645942,1.0893772827183266,-0.7689637166888731,749.8306644693333,10.0,2700
3.0,-0.11654536647737948,1.086604584468338,-4.450101976738368,749.8306644693333,10.0,2700
4.0,4.607959685456817,-8.17147694636283,-1.4501276140304518,749.8306644693333,10.0,2700
0.0,-7.280217346410882,1.1822112768511277,3.680958165278728,802.3238954786366,10.0,2730
2.0,10.078446908597419,1.175272051229219,-0.7153456012163244,802.3238954786366,10.0,2730
3.0,-0.15312280086702976,1.1027799806060838,-4.6167790882964015,802.3238954786366,10.0,2730
4.0,4.567753033843644,-8.274904418849873,-1.4504617490395046,802.3238954786366,10.0,2730
0.0,-7.358220939141068,1.1827845914328898,3.772787201492041,847.0156624742192,10.0,2760
2.0,10.194951888648385,1.229898414486536,-0.6782328588899689,847.0156624742192,10.0,2760
3.0,-0.1878991624115809,1.1572208060926588,-4.7605696182966915,847.0156624742192,10.0,2760
4.0,4.564028008067397,-8.384544922175516,-1.4356129975788858,847.0156624742192,10.0,2760
0.0,-7.419773374202773,1.1828078032914842,3.8466882594987677,884.3209437569997,10.0,2790
2.0,10.287318446977372,1.2737756616735343,-0.6481794872879278,884.3209437569997,10.0,2790
3.0,-0.2158816407704337,1.202378586570662,-4.877184987854205,884.3209437569997,10.0,2790
4.0,4.561196363158964,-8.473603161699087,-1.4229520576301273,884.3209437569997,10.0,2790
0.0,-7.468352986945132,1.1825516320150917,3.9059288718857523,915.0773914836695,10.0,2820
2.0,10.361063985086457,1.3092856161330824,-0.6238094237240264,915.0773914836695,10.0,2820
3.0,-0.23823341847037513,1.2385778958700024,-4.971070532533711,915.0773914836695,10.0,2820
4.0,4.558382215492175,-8.54505625418159,-1.4126771889015015,915.0773914836695,10.0,2820
0.0,-7.506733402831135,1.1821758326238985,3.9533117921852794,940.2344661632295,10.0,2850
2.0,10.419887394283997,1.3379210579611245,-0.6041371134819409,940.2344661632295,10.0,2850
3.0,-0.25605756160476545,1.267500550879812,-5.0464088331975825,940.2344661632295,10.0,2850
4.0,4.555763365314999,-8.602238551628238,-1.404394118779229,940.2344661632295,10.0,2850
0.0,-7.537114567252004,1.1817687579576415,3.9911865404733695,960.7064581766004,10.0,2880
2.0,10.466809130338842,1.3609618873759295,-0.5882991412546613,960.7064581766004,10.0,2880
3.0,-0.27027115598765694,1.2905996946477625,-5.106782078005909,960.7064581766004,10.0,2880
4.0,4.553436388063918,-8.647971450144738,-1.3977335944862739,960.7064581766004,10.0,2880
