metric,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,source_column,simulated_uM,analytical_uM,absolute_error_uM,relative_error_percent
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.9,mean over unique voxels nearest the configured cell positions,4.040010777304271,7.565836870747924,3.525826093443653,46.601931203085876
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.0,mean over unique voxels nearest the configured cell positions,4.0291386869048065,7.518685327901855,3.489546640997048,46.41165960287412
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.1,mean over unique voxels nearest the configured cell positions,4.019840560939749,7.47793190839828,3.458091347458531,46.2439534060859
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.2,mean over unique voxels nearest the configured cell positions,4.0117976589475095,7.442353883213558,3.4305562242660486,46.095043021318375
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.3,mean over unique voxels nearest the configured cell positions,4.004780339501696,7.411053337031619,3.406272997529923,45.96206291633912
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.4,mean over unique voxels nearest the configured cell positions,5.053728085605088,7.383351926153858,2.32962384054877,31.55238791065347
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.5,mean over unique voxels nearest the configured cell positions,5.014166972543393,7.358723671610754,2.344556699067361,31.860915067546763
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.6,mean over unique voxels nearest the configured cell positions,4.991288209330269,7.33675089910981,2.3454626897795414,31.96868371344219
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.7,mean over unique voxels nearest the configured cell positions,4.975551704517549,7.317094717419325,2.3415430129017762,32.000993609217865
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.8,mean over unique voxels nearest the configured cell positions,4.963611965843407,7.299474857679966,2.335862891836559,32.000423830201115
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.9,mean over unique voxels nearest the configured cell positions,4.954038576238363,7.28365566073384,2.329617084495476,31.984173785897557
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.0,mean over unique voxels nearest the configured cell positions,4.946098865330723,7.269436168847003,2.32333730351628,31.96035083811434
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.1,mean over unique voxels nearest the configured cell positions,4.939367522979296,7.256642996290288,2.3172754733109917,31.933160753472645
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.2,mean over unique voxels nearest the configured cell positions,4.933574437928347,7.245125105471433,2.311550667543086,31.904910320974725
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.3,mean over unique voxels nearest the configured cell positions,4.928536073147939,7.2347499058803,2.306213832732362,31.876897788241504
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.4,mean over unique voxels nearest the configured cell positions,4.924120934810761,7.225400282814346,2.301279348003585,31.849852713035023
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.5,mean over unique voxels nearest the configured cell positions,4.920230688382533,7.216972288292541,2.296741599910008,31.824170970363976
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.6,mean over unique voxels nearest the configured cell positions,4.916789150639929,7.2093733103705855,2.292584159730657,31.800047813210142
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.7,mean over unique voxels nearest the configured cell positions,4.913735544997909,7.202520593535886,2.288785048537977,31.77755646533124
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.8,mean over unique voxels nearest the configured cell positions,4.911020199847046,7.19634002117825,2.2853198213312034,31.756695967751536
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.9,mean over unique voxels nearest the configured cell positions,4.908601710728991,7.190765097304649,2.2821633865756574,31.737420923833163
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.0,mean over unique voxels nearest the configured cell positions,4.906445011293459,7.1857360826498,2.279291071356341,31.719660242737906
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.1,mean over unique voxels nearest the configured cell positions,4.904520025006579,7.181199252766758,2.2766792277601793,31.703329034952272
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.2,mean over unique voxels nearest the configured cell positions,4.902800697221575,7.177106254333539,2.2743055571119646,31.688336169451834
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.3,mean over unique voxels nearest the configured cell positions,4.901264281901584,7.173413541975544,2.2721492600739595,31.67458904715835
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.4,mean over unique voxels nearest the configured cell positions,4.8998908024001295,7.170081882189221,2.2701910797890914,31.661996572568295
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.5,mean over unique voxels nearest the configured cell positions,4.898662633671471,7.167075914011515,2.2684132803400443,31.650470952949355
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.6,mean over unique voxels nearest the configured cell positions,4.897564170982921,7.1643637582874495,2.2667995873045284,31.639928733132585
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.7,mean over unique voxels nearest the configured cell positions,4.896581561594752,7.161916669003767,2.2653351074090144,31.63029133267095
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.8,mean over unique voxels nearest the configured cell positions,4.895702483311884,7.1597087213554875,2.2640062380436037,31.621485260855394
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.9,mean over unique voxels nearest the configured cell positions,4.894915958727806,7.157716532118776,2.2628005733909706,31.613442125531513
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.0,mean over unique voxels nearest the configured cell positions,4.894212197266778,7.155919008597731,2.2617068113309537,31.606098512483808
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.1,mean over unique voxels nearest the configured cell positions,4.893582459349763,7.154297122960201,2.260714663610438,31.599395786277217
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.2,mean over unique voxels nearest the configured cell positions,4.893018938525267,7.152833709211189,2.2598147706859217,31.593279846221016
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.3,mean over unique voxels nearest the configured cell positions,4.892514658453573,7.151513280406961,2.2589986219533884,31.587700859654124
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.4,mean over unique voxels nearest the configured cell positions,4.892063382366109,7.150321864004964,2.2582584816388556,31.582612987074448
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.5,mean over unique voxels nearest the configured cell positions,4.891659533142388,7.149246853490601,2.257587320348213,31.5779741085028
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.6,mean over unique voxels nearest the configured cell positions,4.891298122523171,7.14827687463078,2.2569787521076092,31.573745557025386
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.7,mean over unique voxels nearest the configured cell positions,4.890974688255076,7.1474016648840735,2.2564269766289975,31.56989186315158
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.8,mean over unique voxels nearest the configured cell positions,4.8906852381694215,7.146611964654159,2.255926726484738,31.566380512082375
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.9,mean over unique voxels nearest the configured cell positions,4.890426200357053,7.145899419209597,2.2554732188525435,31.563181714948065
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.0,mean over unique voxels nearest the configured cell positions,4.890194378725237,7.145256490215465,2.2550621114902283,31.560268194406365
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.1,mean over unique voxels nearest the configured cell positions,4.889986913322073,7.144676375927852,2.2546894626057794,31.557614984527156
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.2,mean over unique voxels nearest the configured cell positions,4.88980124489468,7.144152939199169,2.2543516943044892,31.555199244617416
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.3,mean over unique voxels nearest the configured cell positions,4.889635083214409,7.143680642526448,2.254045559312039,31.553000086449398
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.4,mean over unique voxels nearest the configured cell positions,4.889486378758646,7.143254489452193,2.2537681106935477,31.55099841425902
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.5,mean over unique voxels nearest the configured cell positions,4.889353297386824,7.142869971694462,2.2535166743076376,31.549176776811027
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.6,mean over unique voxels nearest the configured cell positions,4.88923419768955,7.142523021445441,2.2532888237558906,31.54751923081502
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.7,mean over unique voxels nearest the configured cell positions,4.889127610725682,7.142209968332635,2.253082357606953,31.546011214970488
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.8,mean over unique voxels nearest the configured cell positions,4.889032221893617,7.141927500586162,2.252895278692545,31.544639433929323
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.9,mean over unique voxels nearest the configured cell positions,4.888946854710692,7.141672630001209,2.252725775290517,31.543391751494152
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.0,mean over unique voxels nearest the configured cell positions,4.88887045629896,7.141442660324191,2.252572204025231,31.542257092392223
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.1,mean over unique voxels nearest the configured cell positions,4.888802084397262,7.141235158728056,2.252433074330794,31.541225352001725
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.2,mean over unique voxels nearest the configured cell positions,4.888740895738705,7.141047930074824,2.252307034336119,31.540287313440835
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.3,mean over unique voxels nearest the configured cell positions,4.888686135649764,7.140878993692813,2.252192858043049,31.53943457146242
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.4,mean over unique voxels nearest the configured cell positions,4.888637128742419,7.140726562422937,2.252089433680518,31.53865946263536
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.5,mean over unique voxels nearest the configured cell positions,4.888593270584374,7.140589023712339,2.2519957531279653,31.53795500132522
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.6,mean over unique voxels nearest the configured cell positions,4.888554020244495,7.140464922555106,2.2519109023106108,31.537314821018672
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.7,mean over unique voxels nearest the configured cell positions,4.888518893621478,7.14035294609984,2.2518340524783627,31.53673312057138
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.8,mean over unique voxels nearest the configured cell positions,4.888487457473423,7.1402519097610675,2.2517644522876443,31.53620461498528
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.9,mean over unique voxels nearest the configured cell positions,4.888459324074655,7.140160744687629,2.2517014206129735,31.53572449035224
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.0,mean over unique voxels nearest the configured cell positions,4.888434146433888,7.1400784864553035,2.2516443400214152,31.535288362624783
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.1,mean over unique voxels nearest the configured cell positions,4.888411614014755,7.140004264864344,2.251592650849589,31.534892239904956
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.2,mean over unique voxels nearest the configured cell positions,4.888391448905925,7.1399372947336515,2.251545845827726,31.534532487959588
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.3,mean over unique voxels nearest the configured cell positions,4.888373402393569,7.139876867594444,2.2515034652008756,31.534205798698157
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.4,mean over unique voxels nearest the configured cell positions,4.888357251893907,7.139822344195483,2.2514650923015767,31.533909161366847
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.5,mean over unique voxels nearest the configured cell positions,4.8883427982080105,7.139773147740513,2.2514303495325025,31.533639836232066
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.6,mean over unique voxels nearest the configured cell positions,4.888329863065016,7.139728757786297,2.251398894721281,31.53339533054386
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.7,mean over unique voxels nearest the configured cell positions,4.888318286923423,7.139688704736991,2.2513704178135683,31.53317337659056
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.8,mean over unique voxels nearest the configured cell positions,4.888307927003388,7.139652564876401,2.2513446378730126,31.532971911665943
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.9,mean over unique voxels nearest the configured cell positions,4.888298655525756,7.139619955885358,2.251321300359602,31.5327890597844
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.0,mean over unique voxels nearest the configured cell positions,4.888290358136068,7.139590532797426,2.251300174661358,31.532623115001755
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.1,mean over unique voxels nearest the configured cell positions,4.88828293249416,7.13956398434946,2.2512810518552993,31.5324725261977
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.2,mean over unique voxels nearest the configured cell positions,4.8882762870119345,7.139540029688658,2.2512637426767235,31.532335883196904
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.3,mean over unique voxels nearest the configured cell positions,4.888270339723729,7.139518415401659,2.25124807567793,31.532211904117318
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.4,mean over unique voxels nearest the configured cell positions,4.888265017275378,7.139498912833605,2.2512338955582267,31.53209942383382
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.5,mean over unique voxels nearest the configured cell positions,4.888260254019474,7.1394813156692685,2.2512210616497947,31.531997383464837
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.6,mean over unique voxels nearest the configured cell positions,4.888255991205685,7.139465437750358,2.2512094465446735,31.53190482079045
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.7,mean over unique voxels nearest the configured cell positions,4.8882521762561275,7.139451111106452,2.2511989348503247,31.531820861526146
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.8,mean over unique voxels nearest the configured cell positions,4.888248762116891,7.139438184177716,2.2511894220608246,31.531744711367722
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.9,mean over unique voxels nearest the configured cell positions,4.888245706677674,7.139426520211764,2.2511808135340896,31.531675648751087
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.0,mean over unique voxels nearest the configured cell positions,4.888242972252387,7.13941599581697,2.251173023564583,31.531613018257513
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.1,mean over unique voxels nearest the configured cell positions,4.888240525114351,7.139406499657056,2.2511659745427055,31.53155622460832
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.2,mean over unique voxels nearest the configured cell positions,4.8882383350803,7.139397931273331,2.2511595961930313,31.53150472719947
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.3,mean over unique voxels nearest the configured cell positions,4.888236375138112,7.1393902000219205,2.2511538248838088,31.531458035125983
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.4,mean over unique voxels nearest the configured cell positions,4.888234621113631,7.139383224114882,2.2511486030012504,31.53141570265463
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.5,mean over unique voxels nearest the configured cell positions,4.888233051372514,7.139376929754968,2.2511438783824538,31.531377325103854
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.6,mean over unique voxels nearest the configured cell positions,4.888231646553376,7.139371250354928,2.251139603801551,31.531342535095618
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.7,mean over unique voxels nearest the configured cell positions,4.888230389329007,7.139366125833078,2.2511357365040707,31.53131099914546
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.8,mean over unique voxels nearest the configured cell positions,4.8882292641926375,7.139361501977751,2.2511322377851135,31.531282414561908
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.9,mean over unique voxels nearest the configured cell positions,4.888228257266689,7.139357329873755,2.2511290726070667,31.53125650662555
center,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,10.0,mean over unique voxels nearest the configured cell positions,4.888227356131603,7.139353565384919,2.251126209253316,31.531233026024623
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.0,mean over unique voxels nearest the configured cell positions,10.0,10.0,0.0,0.0
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.1,mean over unique voxels nearest the configured cell positions,5.125552337856735,8.947337348437825,3.82178501058109,42.71421610417272
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.2,mean over unique voxels nearest the configured cell positions,4.94093369632577,8.458508384993754,3.5175746886679846,41.58622925654973
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.3,mean over unique voxels nearest the configured cell positions,4.862665109294819,8.18219466250075,3.319529553205931,40.570161064725546
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.4,mean over unique voxels nearest the configured cell positions,4.81678351326833,7.999790100258793,3.183006586990463,39.78862629017595
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.5,mean over unique voxels nearest the configured cell positions,4.785751822122033,7.86807452163869,3.0823226995166566,39.17505726515029
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.6,mean over unique voxels nearest the configured cell positions,6.075278619511376,7.767286025012301,1.6920074055009247,21.783765913245677
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.7,mean over unique voxels nearest the configured cell positions,6.038344155038675,7.686988555438966,1.6486444004002916,21.447207687512236
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.8,mean over unique voxels nearest the configured cell positions,6.010512675660263,7.621104405446933,1.6105917297866696,21.133311448082935
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.9,mean over unique voxels nearest the configured cell positions,5.989335489111271,7.565836870747924,1.5765013816366533,20.837105115654015
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.0,mean over unique voxels nearest the configured cell positions,5.9723875062998655,7.518685327901855,1.5462978216019891,20.56606646196078
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.1,mean over unique voxels nearest the configured cell positions,5.958367103681605,7.47793190839828,1.5195648047166754,20.32065580872821
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.2,mean over unique voxels nearest the configured cell positions,5.946506253588315,7.442353883213558,1.495847629625243,20.099119890001067
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.3,mean over unique voxels nearest the configured cell positions,5.936312667478282,7.411053337031619,1.4747406695533378,19.899204640510955
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.4,mean over unique voxels nearest the configured cell positions,5.92745078266084,7.383351926153858,1.4559011434930182,19.718701723208085
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.5,mean over unique voxels nearest the configured cell positions,5.919680772532566,7.358723671610754,1.4390428990781876,19.555604521880287
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.6,mean over unique voxels nearest the configured cell positions,5.912824527958476,7.33675089910981,1.4239263711513344,19.408132983281515
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.7,mean over unique voxels nearest the configured cell positions,5.906745433044621,7.317094717419325,1.4103492843747034,19.27471679459305
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.8,mean over unique voxels nearest the configured cell positions,5.901335752144313,7.299474857679966,1.3981391055356536,19.15396837163752
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.9,mean over unique voxels nearest the configured cell positions,5.896508468651225,7.28365566073384,1.3871471920826144,19.044656374418135
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.0,mean over unique voxels nearest the configured cell positions,5.89219184587376,7.269436168847003,1.377244322973243,18.94568286981308
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.1,mean over unique voxels nearest the configured cell positions,5.888325709951371,7.256642996290288,1.3683172863389172,18.856064533399575
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.2,mean over unique voxels nearest the configured cell positions,5.884858851544018,7.245125105471433,1.3602662539274153,18.774917397908812
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.3,mean over unique voxels nearest the configured cell positions,5.881747170199634,7.2347499058803,1.3530027356806666,18.701444462938042
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.4,mean over unique voxels nearest the configured cell positions,5.878952320850595,7.225400282814346,1.3464479619637508,18.63492553023373
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.5,mean over unique voxels nearest the configured cell positions,5.990947973310665,7.216972288292541,1.226024314981876,16.988070149178032
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.6,mean over unique voxels nearest the configured cell positions,5.9845922015173665,7.2093733103705855,1.224781108853219,16.988731976070486
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.7,mean over unique voxels nearest the configured cell positions,5.97857900601767,7.202520593535886,1.2239415875182162,16.993239680795618
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.8,mean over unique voxels nearest the configured cell positions,5.9740189060391815,7.19634002117825,1.222321115139068,16.98531630720443
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.9,mean over unique voxels nearest the configured cell positions,5.970397696508838,7.190765097304649,1.2203674007958103,16.97131507262345
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,3.0,mean over unique voxels nearest the configured cell positions,5.967411398788331,7.1857360826498,1.2183246838614696,16.954765243927554
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,3.1,mean over unique voxels nearest the configured cell positions,5.96488521034511,7.181199252766758,1.216314042421648,16.9374779839597
center,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,3.2,mean over unique voxels nearest the configured cell positions,5.962711066692346,7.177106254333539,1.214395187641193,16.92040140701471
