,x,y,z,vol,diff,timestep
22,0.0,0.0,20.0,8000.0,6022.0,0.17
23,20.0,0.0,20.0,8000.0,6022.0,0.17
24,-20.0,20.0,20.0,8000.0,6022.0,0.17
25,0.0,20.0,20.0,8000.0,6022.0,0.17
26,20.0,20.0,20.0,8000.0,6022.0,0.17
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.18
1,0.0,-20.0,-20.0,8000.0,6022.0,0.18
2,20.0,-20.0,-20.0,8000.0,6022.0,0.18
3,-20.0,0.0,-20.0,8000.0,6022.0,0.18
4,0.0,0.0,-20.0,8000.0,6022.0,0.18
5,20.0,0.0,-20.0,8000.0,6022.0,0.18
6,-20.0,20.0,-20.0,8000.0,6022.0,0.18
7,0.0,20.0,-20.0,8000.0,6022.0,0.18
8,20.0,20.0,-20.0,8000.0,6022.0,0.18
9,-20.0,-20.0,0.0,8000.0,6022.0,0.18
10,0.0,-20.0,0.0,8000.0,6022.0,0.18
11,20.0,-20.0,0.0,8000.0,6022.0,0.18
12,-20.0,0.0,0.0,8000.0,6022.0,0.18
13,0.0,0.0,0.0,8000.0,5633.086248951915,0.18
14,20.0,0.0,0.0,8000.0,6022.0,0.18
15,-20.0,20.0,0.0,8000.0,6022.0,0.18
16,0.0,20.0,0.0,8000.0,6022.0,0.18
17,20.0,20.0,0.0,8000.0,6022.0,0.18
18,-20.0,-20.0,20.0,8000.0,6022.0,0.18
19,0.0,-20.0,20.0,8000.0,6022.0,0.18
20,20.0,-20.0,20.0,8000.0,6022.0,0.18
21,-20.0,0.0,20.0,8000.0,6022.0,0.18
22,0.0,0.0,20.0,8000.0,6022.0,0.18
23,20.0,0.0,20.0,8000.0,6022.0,0.18
24,-20.0,20.0,20.0,8000.0,6022.0,0.18
25,0.0,20.0,20.0,8000.0,6022.0,0.18
26,20.0,20.0,20.0,8000.0,6022.0,0.18
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.19
1,0.0,-20.0,-20.0,8000.0,6022.0,0.19
2,20.0,-20.0,-20.0,8000.0,6022.0,0.19
3,-20.0,0.0,-20.0,8000.0,6022.0,0.19
4,0.0,0.0,-20.0,8000.0,6022.0,0.19
5,20.0,0.0,-20.0,8000.0,6022.0,0.19
6,-20.0,20.0,-20.0,8000.0,6022.0,0.19
7,0.0,20.0,-20.0,8000.0,6022.0,0.19
8,20.0,20.0,-20.0,8000.0,6022.0,0.19
9,-20.0,-20.0,0.0,8000.0,6022.0,0.19
10,0.0,-20.0,0.0,8000.0,6022.0,0.19
11,20.0,-20.0,0.0,8000.0,6022.0,0.19
12,-20.0,0.0,0.0,8000.0,6022.0,0.19
13,0.0,0.0,0.0,8000.0,5641.049487071964,0.19
14,20.0,0.0,0.0,8000.0,6022.0,0.19
15,-20.0,20.0,0.0,8000.0,6022.0,0.19
16,0.0,20.0,0.0,8000.0,6022.0,0.19
17,20.0,20.0,0.0,8000.0,6022.0,0.19
18,-20.0,-20.0,20.0,8000.0,6022.0,0.19
19,0.0,-20.0,20.0,8000.0,6022.0,0.19
20,20.0,-20.0,20.0,8000.0,6022.0,0.19
21,-20.0,0.0,20.0,8000.0,6022.0,0.19
22,0.0,0.0,20.0,8000.0,6022.0,0.19
23,20.0,0.0,20.0,8000.0,6022.0,0.19
24,-20.0,20.0,20.0,8000.0,6022.0,0.19
25,0.0,20.0,20.0,8000.0,6022.0,0.19
26,20.0,20.0,20.0,8000.0,6022.0,0.19
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.2
1,0.0,-20.0,-20.0,8000.0,6022.0,0.2
2,20.0,-20.0,-20.0,8000.0,6022.0,0.2
3,-20.0,0.0,-20.0,8000.0,6022.0,0.2
4,0.0,0.0,-20.0,8000.0,6022.0,0.2
5,20.0,0.0,-20.0,8000.0,6022.0,0.2
6,-20.0,20.0,-20.0,8000.0,6022.0,0.2
7,0.0,20.0,-20.0,8000.0,6022.0,0.2
8,20.0,20.0,-20.0,8000.0,6022.0,0.2
9,-20.0,-20.0,0.0,8000.0,6022.0,0.2
10,0.0,-20.0,0.0,8000.0,6022.0,0.2
11,20.0,-20.0,0.0,8000.0,6022.0,0.2
12,-20.0,0.0,0.0,8000.0,6022.0,0.2
13,0.0,0.0,0.0,8000.0,5647.020864246493,0.2
14,20.0,0.0,0.0,8000.0,6022.0,0.2
15,-20.0,20.0,0.0,8000.0,6022.0,0.2
16,0.0,20.0,0.0,8000.0,6022.0,0.2
17,20.0,20.0,0.0,8000.0,6022.0,0.2
18,-20.0,-20.0,20.0,8000.0,6022.0,0.2
19,0.0,-20.0,20.0,8000.0,6022.0,0.2
20,20.0,-20.0,20.0,8000.0,6022.0,0.2
21,-20.0,0.0,20.0,8000.0,6022.0,0.2
22,0.0,0.0,20.0,8000.0,6022.0,0.2
23,20.0,0.0,20.0,8000.0,6022.0,0.2
24,-20.0,20.0,20.0,8000.0,6022.0,0.2
25,0.0,20.0,20.0,8000.0,6022.0,0.2
26,20.0,20.0,20.0,8000.0,6022.0,0.2
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.21
1,0.0,-20.0,-20.0,8000.0,6022.0,0.21
2,20.0,-20.0,-20.0,8000.0,6022.0,0.21
3,-20.0,0.0,-20.0,8000.0,6022.0,0.21
4,0.0,0.0,-20.0,8000.0,6022.0,0.21
5,20.0,0.0,-20.0,8000.0,6022.0,0.21
6,-20.0,20.0,-20.0,8000.0,6022.0,0.21
7,0.0,20.0,-20.0,8000.0,6022.0,0.21
8,20.0,20.0,-20.0,8000.0,6022.0,0.21
9,-20.0,-20.0,0.0,8000.0,6022.0,0.21
10,0.0,-20.0,0.0,8000.0,6022.0,0.21
11,20.0,-20.0,0.0,8000.0,6022.0,0.21
12,-20.0,0.0,0.0,8000.0,6022.0,0.21
13,0.0,0.0,0.0,8000.0,5651.498608704583,0.21
14,20.0,0.0,0.0,8000.0,6022.0,0.21
15,-20.0,20.0,0.0,8000.0,6022.0,0.21
16,0.0,20.0,0.0,8000.0,6022.0,0.21
17,20.0,20.0,0.0,8000.0,6022.0,0.21
18,-20.0,-20.0,20.0,8000.0,6022.0,0.21
19,0.0,-20.0,20.0,8000.0,6022.0,0.21
20,20.0,-20.0,20.0,8000.0,6022.0,0.21
21,-20.0,0.0,20.0,8000.0,6022.0,0.21
22,0.0,0.0,20.0,8000.0,6022.0,0.21
23,20.0,0.0,20.0,8000.0,6022.0,0.21
24,-20.0,20.0,20.0,8000.0,6022.0,0.21
25,0.0,20.0,20.0,8000.0,6022.0,0.21
26,20.0,20.0,20.0,8000.0,6022.0,0.21
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.22
1,0.0,-20.0,-20.0,8000.0,6022.0,0.22
2,20.0,-20.0,-20.0,8000.0,6022.0,0.22
3,-20.0,0.0,-20.0,8000.0,6022.0,0.22
4,0.0,0.0,-20.0,8000.0,6022.0,0.22
5,20.0,0.0,-20.0,8000.0,6022.0,0.22
6,-20.0,20.0,-20.0,8000.0,6022.0,0.22
7,0.0,20.0,-20.0,8000.0,6022.0,0.22
8,20.0,20.0,-20.0,8000.0,6022.0,0.22
9,-20.0,-20.0,0.0,8000.0,6022.0,0.22
10,0.0,-20.0,0.0,8000.0,6022.0,0.22
11,20.0,-20.0,0.0,8000.0,6022.0,0.22
12,-20.0,0.0,0.0,8000.0,6022.0,0.22
13,0.0,0.0,0.0,8000.0,5654.856325835141,0.22
14,20.0,0.0,0.0,8000.0,6022.0,0.22
15,-20.0,20.0,0.0,8000.0,6022.0,0.22
16,0.0,20.0,0.0,8000.0,6022.0,0.22
17,20.0,20.0,0.0,8000.0,6022.0,0.22
18,-20.0,-20.0,20.0,8000.0,6022.0,0.22
19,0.0,-20.0,20.0,8000.0,6022.0,0.22
20,20.0,-20.0,20.0,8000.0,6022.0,0.22
21,-20.0,0.0,20.0,8000.0,6022.0,0.22
22,0.0,0.0,20.0,8000.0,6022.0,0.22
23,20.0,0.0,20.0,8000.0,6022.0,0.22
24,-20.0,20.0,20.0,8000.0,6022.0,0.22
25,0.0,20.0,20.0,8000.0,6022.0,0.22
26,20.0,20.0,20.0,8000.0,6022.0,0.22
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.23
1,0.0,-20.0,-20.0,8000.0,6022.0,0.23
2,20.0,-20.0,-20.0,8000.0,6022.0,0.23
3,-20.0,0.0,-20.0,8000.0,6022.0,0.23
4,0.0,0.0,-20.0,8000.0,6022.0,0.23
5,20.0,0.0,-20.0,8000.0,6022.0,0.23
6,-20.0,20.0,-20.0,8000.0,6022.0,0.23
7,0.0,20.0,-20.0,8000.0,6022.0,0.23
8,20.0,20.0,-20.0,8000.0,6022.0,0.23
9,-20.0,-20.0,0.0,8000.0,6022.0,0.23
10,0.0,-20.0,0.0,8000.0,6022.0,0.23
11,20.0,-20.0,0.0,8000.0,6022.0,0.23
12,-20.0,0.0,0.0,8000.0,6022.0,0.23
13,0.0,0.0,0.0,8000.0,5657.374170351365,0.23
14,20.0,0.0,0.0,8000.0,6022.0,0.23
15,-20.0,20.0,0.0,8000.0,6022.0,0.23
16,0.0,20.0,0.0,8000.0,6022.0,0.23
17,20.0,20.0,0.0,8000.0,6022.0,0.23
18,-20.0,-20.0,20.0,8000.0,6022.0,0.23
19,0.0,-20.0,20.0,8000.0,6022.0,0.23
20,20.0,-20.0,20.0,8000.0,6022.0,0.23
21,-20.0,0.0,20.0,8000.0,6022.0,0.23
22,0.0,0.0,20.0,8000.0,6022.0,0.23
23,20.0,0.0,20.0,8000.0,6022.0,0.23
24,-20.0,20.0,20.0,8000.0,6022.0,0.23
25,0.0,20.0,20.0,8000.0,6022.0,0.23
26,20.0,20.0,20.0,8000.0,6022.0,0.23
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.24
1,0.0,-20.0,-20.0,8000.0,6022.0,0.24
2,20.0,-20.0,-20.0,8000.0,6022.0,0.24
3,-20.0,0.0,-20.0,8000.0,6022.0,0.24
4,0.0,0.0,-20.0,8000.0,6022.0,0.24
5,20.0,0.0,-20.0,8000.0,6022.0,0.24
6,-20.0,20.0,-20.0,8000.0,6022.0,0.24
7,0.0,20.0,-20.0,8000.0,6022.0,0.24
8,20.0,20.0,-20.0,8000.0,6022.0,0.24
9,-20.0,-20.0,0.0,8000.0,6022.0,0.24
10,0.0,-20.0,0.0,8000.0,6022.0,0.24
11,20.0,-20.0,0.0,8000.0,6022.0,0.24
12,-20.0,0.0,0.0,8000.0,6022.0,0.24
13,0.0,0.0,0.0,8000.0,5659.262221298296,0.24
14,20.0,0.0,0.0,8000.0,6022.0,0.24
15,-20.0,20.0,0.0,8000.0,6022.0,0.24
16,0.0,20.0,0.0,8000.0,6022.0,0.24
17,20.0,20.0,0.0,8000.0,6022.0,0.24
18,-20.0,-20.0,20.0,8000.0,6022.0,0.24
19,0.0,-20.0,20.0,8000.0,6022.0,0.24
20,20.0,-20.0,20.0,8000.0,6022.0,0.24
21,-20.0,0.0,20.0,8000.0,6022.0,0.24
22,0.0,0.0,20.0,8000.0,6022.0,0.24
23,20.0,0.0,20.0,8000.0,6022.0,0.24
24,-20.0,20.0,20.0,8000.0,6022.0,0.24
25,0.0,20.0,20.0,8000.0,6022.0,0.24
26,20.0,20.0,20.0,8000.0,6022.0,0.24
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.25
1,0.0,-20.0,-20.0,8000.0,6022.0,0.25
2,20.0,-20.0,-20.0,8000.0,6022.0,0.25
3,-20.0,0.0,-20.0,8000.0,6022.0,0.25
4,0.0,0.0,-20.0,8000.0,6022.0,0.25
5,20.0,0.0,-20.0,8000.0,6022.0,0.25
6,-20.0,20.0,-20.0,8000.0,6022.0,0.25
7,0.0,20.0,-20.0,8000.0,6022.0,0.25
8,20.0,20.0,-20.0,8000.0,6022.0,0.25
9,-20.0,-20.0,0.0,8000.0,6022.0,0.25
10,0.0,-20.0,0.0,8000.0,6022.0,0.25
11,20.0,-20.0,0.0,8000.0,6022.0,0.25
12,-20.0,0.0,0.0,8000.0,6022.0,0.25
13,0.0,0.0,0.0,8000.0,5660.678010222208,0.25
14,20.0,0.0,0.0,8000.0,6022.0,0.25
15,-20.0,20.0,0.0,8000.0,6022.0,0.25
16,0.0,20.0,0.0,8000.0,6022.0,0.25
17,20.0,20.0,0.0,8000.0,6022.0,0.25
18,-20.0,-20.0,20.0,8000.0,6022.0,0.25
19,0.0,-20.0,20.0,8000.0,6022.0,0.25
20,20.0,-20.0,20.0,8000.0,6022.0,0.25
21,-20.0,0.0,20.0,8000.0,6022.0,0.25
22,0.0,0.0,20.0,8000.0,6022.0,0.25
23,20.0,0.0,20.0,8000.0,6022.0,0.25
24,-20.0,20.0,20.0,8000.0,6022.0,0.25
25,0.0,20.0,20.0,8000.0,6022.0,0.25
26,20.0,20.0,20.0,8000.0,6022.0,0.25
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.26
1,0.0,-20.0,-20.0,8000.0,6022.0,0.26
2,20.0,-20.0,-20.0,8000.0,6022.0,0.26
3,-20.0,0.0,-20.0,8000.0,6022.0,0.26
4,0.0,0.0,-20.0,8000.0,6022.0,0.26
5,20.0,0.0,-20.0,8000.0,6022.0,0.26
6,-20.0,20.0,-20.0,8000.0,6022.0,0.26
7,0.0,20.0,-20.0,8000.0,6022.0,0.26
8,20.0,20.0,-20.0,8000.0,6022.0,0.26
9,-20.0,-20.0,0.0,8000.0,6022.0,0.26
10,0.0,-20.0,0.0,8000.0,6022.0,0.26
11,20.0,-20.0,0.0,8000.0,6022.0,0.26
12,-20.0,0.0,0.0,8000.0,6022.0,0.26
13,0.0,0.0,0.0,8000.0,5661.739664983344,0.26
14,20.0,0.0,0.0,8000.0,6022.0,0.26
15,-20.0,20.0,0.0,8000.0,6022.0,0.26
16,0.0,20.0,0.0,8000.0,6022.0,0.26
17,20.0,20.0,0.0,8000.0,6022.0,0.26
18,-20.0,-20.0,20.0,8000.0,6022.0,0.26
19,0.0,-20.0,20.0,8000.0,6022.0,0.26
20,20.0,-20.0,20.0,8000.0,6022.0,0.26
21,-20.0,0.0,20.0,8000.0,6022.0,0.26
22,0.0,0.0,20.0,8000.0,6022.0,0.26
23,20.0,0.0,20.0,8000.0,6022.0,0.26
24,-20.0,20.0,20.0,8000.0,6022.0,0.26
25,0.0,20.0,20.0,8000.0,6022.0,0.26
26,20.0,20.0,20.0,8000.0,6022.0,0.26
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.27
1,0.0,-20.0,-20.0,8000.0,6022.0,0.27
2,20.0,-20.0,-20.0,8000.0,6022.0,0.27
3,-20.0,0.0,-20.0,8000.0,6022.0,0.27
4,0.0,0.0,-20.0,8000.0,6022.0,0.27
5,20.0,0.0,-20.0,8000.0,6022.0,0.27
6,-20.0,20.0,-20.0,8000.0,6022.0,0.27
7,0.0,20.0,-20.0,8000.0,6022.0,0.27
8,20.0,20.0,-20.0,8000.0,6022.0,0.27
9,-20.0,-20.0,0.0,8000.0,6022.0,0.27
10,0.0,-20.0,0.0,8000.0,6022.0,0.27
11,20.0,-20.0,0.0,8000.0,6022.0,0.27
12,-20.0,0.0,0.0,8000.0,6022.0,0.27
13,0.0,0.0,0.0,8000.0,5662.5357658800285,0.27
14,20.0,0.0,0.0,8000.0,6022.0,0.27
15,-20.0,20.0,0.0,8000.0,6022.0,0.27
16,0.0,20.0,0.0,8000.0,6022.0,0.27
17,20.0,20.0,0.0,8000.0,6022.0,0.27
18,-20.0,-20.0,20.0,8000.0,6022.0,0.27
19,0.0,-20.0,20.0,8000.0,6022.0,0.27
20,20.0,-20.0,20.0,8000.0,6022.0,0.27
21,-20.0,0.0,20.0,8000.0,6022.0,0.27
22,0.0,0.0,20.0,8000.0,6022.0,0.27
23,20.0,0.0,20.0,8000.0,6022.0,0.27
24,-20.0,20.0,20.0,8000.0,6022.0,0.27
25,0.0,20.0,20.0,8000.0,6022.0,0.27
26,20.0,20.0,20.0,8000.0,6022.0,0.27
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.28
1,0.0,-20.0,-20.0,8000.0,6022.0,0.28
2,20.0,-20.0,-20.0,8000.0,6022.0,0.28
3,-20.0,0.0,-20.0,8000.0,6022.0,0.28
4,0.0,0.0,-20.0,8000.0,6022.0,0.28
5,20.0,0.0,-20.0,8000.0,6022.0,0.28
6,-20.0,20.0,-20.0,8000.0,6022.0,0.28
7,0.0,20.0,-20.0,8000.0,6022.0,0.28
8,20.0,20.0,-20.0,8000.0,6022.0,0.28
9,-20.0,-20.0,0.0,8000.0,6022.0,0.28
10,0.0,-20.0,0.0,8000.0,6022.0,0.28
11,20.0,-20.0,0.0,8000.0,6022.0,0.28
12,-20.0,0.0,0.0,8000.0,6022.0,0.28
13,0.0,0.0,0.0,8000.0,5663.132736440423,0.28
14,20.0,0.0,0.0,8000.0,6022.0,0.28
15,-20.0,20.0,0.0,8000.0,6022.0,0.28
16,0.0,20.0,0.0,8000.0,6022.0,0.28
17,20.0,20.0,0.0,8000.0,6022.0,0.28
18,-20.0,-20.0,20.0,8000.0,6022.0,0.28
19,0.0,-20.0,20.0,8000.0,6022.0,0.28
20,20.0,-20.0,20.0,8000.0,6022.0,0.28
21,-20.0,0.0,20.0,8000.0,6022.0,0.28
22,0.0,0.0,20.0,8000.0,6022.0,0.28
23,20.0,0.0,20.0,8000.0,6022.0,0.28
24,-20.0,20.0,20.0,8000.0,6022.0,0.28
25,0.0,20.0,20.0,8000.0,6022.0,0.28
26,20.0,20.0,20.0,8000.0,6022.0,0.28
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.29
1,0.0,-20.0,-20.0,8000.0,6022.0,0.29
2,20.0,-20.0,-20.0,8000.0,6022.0,0.29
3,-20.0,0.0,-20.0,8000.0,6022.0,0.29
4,0.0,0.0,-20.0,8000.0,6022.0,0.29
5,20.0,0.0,-20.0,8000.0,6022.0,0.29
6,-20.0,20.0,-20.0,8000.0,6022.0,0.29
7,0.0,20.0,-20.0,8000.0,6022.0,0.29
8,20.0,20.0,-20.0,8000.0,6022.0,0.29
9,-20.0,-20.0,0.0,8000.0,6022.0,0.29
10,0.0,-20.0,0.0,8000.0,6022.0,0.29
11,20.0,-20.0,0.0,8000.0,6022.0,0.29
12,-20.0,0.0,0.0,8000.0,6022.0,0.29
13,0.0,0.0,0.0,8000.0,5663.580385540508,0.29
14,20.0,0.0,0.0,8000.0,6022.0,0.29
15,-20.0,20.0,0.0,8000.0,6022.0,0.29
16,0.0,20.0,0.0,8000.0,6022.0,0.29
17,20.0,20.0,0.0,8000.0,6022.0,0.29
18,-20.0,-20.0,20.0,8000.0,6022.0,0.29
19,0.0,-20.0,20.0,8000.0,6022.0,0.29
20,20.0,-20.0,20.0,8000.0,6022.0,0.29
21,-20.0,0.0,20.0,8000.0,6022.0,0.29
22,0.0,0.0,20.0,8000.0,6022.0,0.29
23,20.0,0.0,20.0,8000.0,6022.0,0.29
24,-20.0,20.0,20.0,8000.0,6022.0,0.29
25,0.0,20.0,20.0,8000.0,6022.0,0.29
26,20.0,20.0,20.0,8000.0,6022.0,0.29
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.3
1,0.0,-20.0,-20.0,8000.0,6022.0,0.3
2,20.0,-20.0,-20.0,8000.0,6022.0,0.3
3,-20.0,0.0,-20.0,8000.0,6022.0,0.3
4,0.0,0.0,-20.0,8000.0,6022.0,0.3
5,20.0,0.0,-20.0,8000.0,6022.0,0.3
6,-20.0,20.0,-20.0,8000.0,6022.0,0.3
7,0.0,20.0,-20.0,8000.0,6022.0,0.3
8,20.0,20.0,-20.0,8000.0,6022.0,0.3
9,-20.0,-20.0,0.0,8000.0,6022.0,0.3
10,0.0,-20.0,0.0,8000.0,6022.0,0.3
11,20.0,-20.0,0.0,8000.0,6022.0,0.3
12,-20.0,0.0,0.0,8000.0,6022.0,0.3
13,0.0,0.0,0.0,8000.0,5663.916063260821,0.3
14,20.0,0.0,0.0,8000.0,6022.0,0.3
15,-20.0,20.0,0.0,8000.0,6022.0,0.3
16,0.0,20.0,0.0,8000.0,6022.0,0.3
17,20.0,20.0,0.0,8000.0,6022.0,0.3
18,-20.0,-20.0,20.0,8000.0,6022.0,0.3
19,0.0,-20.0,20.0,8000.0,6022.0,0.3
20,20.0,-20.0,20.0,8000.0,6022.0,0.3
21,-20.0,0.0,20.0,8000.0,6022.0,0.3
22,0.0,0.0,20.0,8000.0,6022.0,0.3
23,20.0,0.0,20.0,8000.0,6022.0,0.3
24,-20.0,20.0,20.0,8000.0,6022.0,0.3
25,0.0,20.0,20.0,8000.0,6022.0,0.3
26,20.0,20.0,20.0,8000.0,6022.0,0.3
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.31
1,0.0,-20.0,-20.0,8000.0,6022.0,0.31
2,20.0,-20.0,-20.0,8000.0,6022.0,0.31
3,-20.0,0.0,-20.0,8000.0,6022.0,0.31
4,0.0,0.0,-20.0,8000.0,6022.0,0.31
5,20.0,0.0,-20.0,8000.0,6022.0,0.31
6,-20.0,20.0,-20.0,8000.0,6022.0,0.31
7,0.0,20.0,-20.0,8000.0,6022.0,0.31
8,20.0,20.0,-20.0,8000.0,6022.0,0.31
9,-20.0,-20.0,0.0,8000.0,6022.0,0.31
10,0.0,-20.0,0.0,8000.0,6022.0,0.31
11,20.0,-20.0,0.0,8000.0,6022.0,0.31
12,-20.0,0.0,0.0,8000.0,6022.0,0.31
13,0.0,0.0,0.0,8000.0,5664.1677772302955,0.31
14,20.0,0.0,0.0,8000.0,6022.0,0.31
15,-20.0,20.0,0.0,8000.0,6022.0,0.31
16,0.0,20.0,0.0,8000.0,6022.0,0.31
17,20.0,20.0,0.0,8000.0,6022.0,0.31
18,-20.0,-20.0,20.0,8000.0,6022.0,0.31
19,0.0,-20.0,20.0,8000.0,6022.0,0.31
20,20.0,-20.0,20.0,8000.0,6022.0,0.31
21,-20.0,0.0,20.0,8000.0,6022.0,0.31
22,0.0,0.0,20.0,8000.0,6022.0,0.31
23,20.0,0.0,20.0,8000.0,6022.0,0.31
24,-20.0,20.0,20.0,8000.0,6022.0,0.31
25,0.0,20.0,20.0,8000.0,6022.0,0.31
26,20.0,20.0,20.0,8000.0,6022.0,0.31
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.32
1,0.0,-20.0,-20.0,8000.0,6022.0,0.32
2,20.0,-20.0,-20.0,8000.0,6022.0,0.32
3,-20.0,0.0,-20.0,8000.0,6022.0,0.32
4,0.0,0.0,-20.0,8000.0,6022.0,0.32
5,20.0,0.0,-20.0,8000.0,6022.0,0.32
6,-20.0,20.0,-20.0,8000.0,6022.0,0.32
7,0.0,20.0,-20.0,8000.0,6022.0,0.32
8,20.0,20.0,-20.0,8000.0,6022.0,0.32
9,-20.0,-20.0,0.0,8000.0,6022.0,0.32
10,0.0,-20.0,0.0,8000.0,6022.0,0.32
11,20.0,-20.0,0.0,8000.0,6022.0,0.32
12,-20.0,0.0,0.0,8000.0,6022.0,0.32
13,0.0,0.0,0.0,8000.0,5664.356529472685,0.32
14,20.0,0.0,0.0,8000.0,6022.0,0.32
15,-20.0,20.0,0.0,8000.0,6022.0,0.32
16,0.0,20.0,0.0,8000.0,6022.0,0.32
17,20.0,20.0,0.0,8000.0,6022.0,0.32
18,-20.0,-20.0,20.0,8000.0,6022.0,0.32
19,0.0,-20.0,20.0,8000.0,6022.0,0.32
20,20.0,-20.0,20.0,8000.0,6022.0,0.32
21,-20.0,0.0,20.0,8000.0,6022.0,0.32
22,0.0,0.0,20.0,8000.0,6022.0,0.32
23,20.0,0.0,20.0,8000.0,6022.0,0.32
24,-20.0,20.0,20.0,8000.0,6022.0,0.32
25,0.0,20.0,20.0,8000.0,6022.0,0.32
26,20.0,20.0,20.0,8000.0,6022.0,0.32
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.33
1,0.0,-20.0,-20.0,8000.0,6022.0,0.33
2,20.0,-20.0,-20.0,8000.0,6022.0,0.33
3,-20.0,0.0,-20.0,8000.0,6022.0,0.33
4,0.0,0.0,-20.0,8000.0,6022.0,0.33
5,20.0,0.0,-20.0,8000.0,6022.0,0.33
6,-20.0,20.0,-20.0,8000.0,6022.0,0.33
7,0.0,20.0,-20.0,8000.0,6022.0,0.33
8,20.0,20.0,-20.0,8000.0,6022.0,0.33
9,-20.0,-20.0,0.0,8000.0,6022.0,0.33
10,0.0,-20.0,0.0,8000.0,6022.0,0.33
11,20.0,-20.0,0.0,8000.0,6022.0,0.33
12,-20.0,0.0,0.0,8000.0,6022.0,0.33
13,0.0,0.0,0.0,8000.0,5664.498068732826,0.33
14,20.0,0.0,0.0,8000.0,6022.0,0.33
15,-20.0,20.0,0.0,8000.0,6022.0,0.33
16,0.0,20.0,0.0,8000.0,6022.0,0.33
17,20.0,20.0,0.0,8000.0,6022.0,0.33
18,-20.0,-20.0,20.0,8000.0,6022.0,0.33
19,0.0,-20.0,20.0,8000.0,6022.0,0.33
20,20.0,-20.0,20.0,8000.0,6022.0,0.33
21,-20.0,0.0,20.0,8000.0,6022.0,0.33
22,0.0,0.0,20.0,8000.0,6022.0,0.33
23,20.0,0.0,20.0,8000.0,6022.0,0.33
24,-20.0,20.0,20.0,8000.0,6022.0,0.33
25,0.0,20.0,20.0,8000.0,6022.0,0.33
26,20.0,20.0,20.0,8000.0,6022.0,0.33
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.34
1,0.0,-20.0,-20.0,8000.0,6022.0,0.34
2,20.0,-20.0,-20.0,8000.0,6022.0,0.34
3,-20.0,0.0,-20.0,8000.0,6022.0,0.34
4,0.0,0.0,-20.0,8000.0,6022.0,0.34
5,20.0,0.0,-20.0,8000.0,6022.0,0.34
6,-20.0,20.0,-20.0,8000.0,6022.0,0.34
7,0.0,20.0,-20.0,8000.0,6022.0,0.34
8,20.0,20.0,-20.0,8000.0,6022.0,0.34
9,-20.0,-20.0,0.0,8000.0,6022.0,0.34
10,0.0,-20.0,0.0,8000.0,6022.0,0.34
11,20.0,-20.0,0.0,8000.0,6022.0,0.34
12,-20.0,0.0,0.0,8000.0,6022.0,0.34
13,0.0,0.0,0.0,8000.0,5664.604204489986,0.34
14,20.0,0.0,0.0,8000.0,6022.0,0.34
15,-20.0,20.0,0.0,8000.0,6022.0,0.34
16,0.0,20.0,0.0,8000.0,6022.0,0.34
17,20.0,20.0,0.0,8000.0,6022.0,0.34
18,-20.0,-20.0,20.0,8000.0,6022.0,0.34
19,0.0,-20.0,20.0,8000.0,6022.0,0.34
20,20.0,-20.0,20.0,8000.0,6022.0,0.34
21,-20.0,0.0,20.0,8000.0,6022.0,0.34
22,0.0,0.0,20.0,8000.0,6022.0,0.34
23,20.0,0.0,20.0,8000.0,6022.0,0.34
24,-20.0,20.0,20.0,8000.0,6022.0,0.34
25,0.0,20.0,20.0,8000.0,6022.0,0.34
26,20.0,20.0,20.0,8000.0,6022.0,0.34
0,-20.0,-20.0,-20.0,8000.0,6022.0,0.35000000000000003
1,0.0,-20.0,-20.0,8000.0,6022.0,0.35000000000000003
2,20.0,-20.0,-20.0,8000.0,6022.0,0.35000000000000003
3,-20.0,0.0,-20.0,8000.0,6022.0,0.35000000000000003
4,0.0,0.0,-20.0,8000.0,6022.0,0.35000000000000003
5,20.0,0.0,-20.0,8000.0,6022.0,0.35000000000000003
6,-20.0,20.0,-20.0,8000.0,6022.0,0.35000000000000003
7,0.0,20.0,-20.0,8000.0,6022.0,0.35000000000000003
8,20.0,20.0,-20.0,8000.0,6022.0,0.35000000000000003
9,-20.0,-20.0,0.0,8000.0,6022.0,0.35000000000000003
10,0.0,-20.0,0.0,8000.0,6022.0,0.35000000000000003
11,20.0,-20.0,0.0,8000.0,6022.0,0.35000000000000003
12,-20.0,0.0,0.0,8000.0,6022.0,0.35000000000000003
