id,total_volume,current_phase,dt,elapsed_time_in_phase
2.0,515.0782146366645,4.0,1290.0,191.99999999982538
0.0,515.5457882259535,4.0,1300.0,203.99999999981446
2.0,515.5457882259535,4.0,1300.0,203.99999999981446
0.0,515.9875978848363,4.0,1310.0,215.99999999980355
2.0,515.9875978848363,4.0,1310.0,215.99999999980355
0.0,516.1992893753584,4.0,1320.0,221.9999999997981
2.0,516.1992893753584,4.0,1320.0,221.9999999997981
0.0,516.605098468488,4.0,1330.0,233.99999999978718
2.0,516.605098468488,4.0,1330.0,233.99999999978718
0.0,516.9885576406247,4.0,1340.0,245.99999999977626
2.0,516.9885576406247,4.0,1340.0,245.99999999977626
0.0,517.1722947904584,4.0,1350.0,251.9999999997708
2.0,517.1722947904584,4.0,1350.0,251.9999999997708
0.0,517.5245239985593,4.0,1360.0,263.9999999997599
2.0,517.5245239985593,4.0,1360.0,263.9999999997599
0.0,517.8573649017785,4.0,1370.0,275.999999999749
2.0,517.8573649017785,4.0,1370.0,275.999999999749
0.0,518.0168519576865,4.0,1380.0,281.9999999997435
2.0,518.0168519576865,4.0,1380.0,281.9999999997435
0.0,518.3226009028672,4.0,1390.0,293.9999999997326
2.0,518.3226009028672,10.0,1390.0,0.0
0.0,518.611530216738,4.0,1400.0,305.9999999997217
2.0,526.8050193667297,10.0,1400.0,11.999999999989086
0.0,518.749979963312,4.0,1410.0,311.99999999971624
2.0,532.0545295138979,10.0,1410.0,17.99999999998363
0.0,519.0154060634278,4.0,1420.0,323.9999999997053
2.0,544.1860041988375,10.0,1420.0,29.999999999972715
0.0,519.2662401364271,4.0,1430.0,335.9999999996944
2.0,558.0562905244672,10.0,1430.0,41.9999999999618
0.0,519.3864387704908,4.0,1440.0,341.99999999968895
2.0,565.5002805669612,10.0,1440.0,47.999999999956344
