time_min,distance_um,radius_sum_um,overlap_um
67.5,8.87713113456165,10.000007794777245,1.1228766602155957
67.6,8.877130197014319,10.000007794777245,1.1228775977629262
67.7,8.877129269510515,10.000007794777245,1.1228785252667297
67.8,8.877128351942654,10.000007794777245,1.1228794428345914
67.9,8.877127444204294,10.000007794777245,1.1228803505729505
68.0,8.877126546190146,10.000007794777245,1.122881248587099
68.1,8.877125657796038,10.000007794777245,1.1228821369812074
68.2,8.87712477891892,10.000007794777245,1.1228830158583243
68.3,8.877123909456845,10.000007794777245,1.1228838853204
68.4,8.877123049308958,10.000007794777245,1.122884745468287
68.5,8.877122198375481,10.000007794777245,1.1228855964017637
68.6,8.877121356557709,10.000007794777245,1.1228864382195365
68.7,8.877120523757991,10.000007794777245,1.1228872710192537
68.8,8.877119699879724,10.000007794777245,1.1228880948975206
68.9,8.87711888482734,10.000007794777245,1.1228889099499053
69.0,8.877118078506292,10.000007794777245,1.1228897162709526
69.1,8.877117280823052,10.000007794777245,1.122890513954193
69.2,8.877116491685085,10.000007794777245,1.1228913030921603
69.3,8.877115711000853,10.000007794777245,1.1228920837763923
69.4,8.877114938679798,10.000007794777245,1.1228928560974474
69.5,8.877114174632332,10.000007794777245,1.1228936201449127
69.6,8.877113418769824,10.000007794777245,1.1228943760074213
69.7,8.877112671004594,10.000007794777245,1.1228951237726505
69.8,8.877111931249905,10.000007794777245,1.12289586352734
69.9,8.877111199419941,10.000007794777245,1.1228965953573038
70.0,8.877110475429813,10.000007794777245,1.122897319347432
70.1,8.877109759195536,10.000007794777245,1.1228980355817093
70.2,8.877109050634028,10.000007794777245,1.1228987441432174
70.3,8.877108349663095,10.000007794777245,1.1228994451141503
70.4,8.877107656201426,10.000007794777245,1.1229001385758188
70.5,8.877106970168578,10.000007794777245,1.1229008246086671
70.6,8.877106291484969,10.000007794777245,1.122901503292276
70.7,8.877105620071873,10.000007794777245,1.1229021747053718
70.8,8.877104955851406,10.000007794777245,1.1229028389258389
70.9,8.877104298746517,10.000007794777245,1.1229034960307285
71.0,8.87710364868098,10.000007794777245,1.1229041460962659
71.1,8.87710300557939,10.000007794777245,1.1229047891978556
71.2,8.877102369367144,10.000007794777245,1.1229054254101012
71.3,8.877101739970438,10.000007794777245,1.1229060548068066
71.4,8.877101117316267,10.000007794777245,1.1229066774609784
71.5,8.877100501332398,10.000007794777245,1.1229072934448467
71.6,8.877099891947378,10.000007794777245,1.1229079028298674
71.7,8.877099289090514,10.000007794777245,1.1229085056867305
71.8,8.877098692691877,10.000007794777245,1.1229091020853676
71.9,8.877098102682284,10.000007794777245,1.1229096920949608
72.0,8.87709751899329,10.000007794777245,1.1229102757839549
72.1,8.877096941557188,10.000007794777245,1.1229108532200573
72.2,8.877096370306992,10.000007794777245,1.122911424470253
72.3,8.877095805176438,10.000007794777245,1.1229119896008068
72.4,8.87709524609997,10.000007794777245,1.1229125486772755
72.5,8.87709469301273,10.000007794777245,1.1229131017645155
72.6,8.877094145850561,10.000007794777245,1.1229136489266835
72.7,8.877093604549993,10.000007794777245,1.1229141902272524
72.8,8.877093069048229,10.000007794777245,1.1229147257290162
72.9,8.877092539283153,10.000007794777245,1.1229152554940924
73.0,8.877092015193309,10.000007794777245,1.122915779583936
73.1,8.8770914967179,10.000007794777245,1.1229162980593443
73.2,8.877090983796785,10.000007794777245,1.1229168109804597
73.3,8.87709047637046,10.000007794777245,1.1229173184067847
73.4,8.877089974380063,10.000007794777245,1.1229178203971824
73.5,8.877089477767361,10.000007794777245,1.1229183170098835
73.6,8.877088986474748,10.000007794777245,1.1229188083024972
73.7,8.877088500445229,10.000007794777245,1.122919294332016
73.8,8.877088019622425,10.000007794777245,1.1229197751548199
73.9,8.877087543950557,10.000007794777245,1.122920250826688
74.0,8.877087073374446,10.000007794777245,1.1229207214027994
74.1,8.877086607839505,10.000007794777245,1.1229211869377398
74.2,8.877086147291728,10.000007794777245,1.1229216474855175
74.3,8.877085691677692,10.000007794777245,1.1229221030995529
74.4,8.877085240944542,10.000007794777245,1.1229225538327032
74.5,8.877084795039991,10.000007794777245,1.1229229997372538
74.6,8.877084353912315,10.000007794777245,1.1229234408649305
74.7,8.877083917510337,10.000007794777245,1.1229238772669081
74.8,8.877083485783437,10.000007794777245,1.1229243089938077
74.9,8.877083058681531,10.000007794777245,1.1229247360957135
75.0,8.877082636155073,10.000007794777245,1.1229251586221718
75.1,8.877082218155047,10.000007794777245,1.1229255766221975
75.2,8.877081804632967,10.000007794777245,1.122925990144278
75.3,8.87708139554086,10.000007794777245,1.1229263992363858
75.4,8.877080990831269,10.000007794777245,1.122926803945976
75.5,8.877080590457247,10.000007794777245,1.122927204319998
75.6,8.877080194372347,10.000007794777245,1.122927600404898
75.7,8.877079802530622,10.000007794777245,1.1229279922466233
75.8,8.877079414886618,10.000007794777245,1.1229283798906273
75.9,8.877079031395365,10.000007794777245,1.1229287633818803
76.0,8.877078652012376,10.000007794777245,1.1229291427648693
76.1,8.87707827669364,10.000007794777245,1.1229295180836054
76.2,8.87707790539562,10.000007794777245,1.1229298893816253
76.3,8.877077538075243,10.000007794777245,1.122930256702002
76.4,8.877077174689896,10.000007794777245,1.1229306200873488
76.5,8.877076815197428,10.000007794777245,1.1229309795798166
76.6,8.877076459556132,10.000007794777245,1.1229313352211125
76.7,8.877076107724756,10.000007794777245,1.122931687052489
76.8,8.877075759662484,10.000007794777245,1.1229320351147614
76.9,8.877075415328937,10.000007794777245,1.122932379448308
77.0,8.877075074684171,10.000007794777245,1.1229327200930737
77.1,8.87707473768867,10.000007794777245,1.1229330570885754
77.2,8.877074404303341,10.000007794777245,1.1229333904739036
77.3,8.87707407448951,10.000007794777245,1.122933720287735
77.4,8.877073748208915,10.000007794777245,1.1229340465683304
77.5,8.877073425423706,10.000007794777245,1.1229343693535387
77.6,8.87707310609644,10.000007794777245,1.1229346886808056
77.7,8.877072790190068,10.000007794777245,1.1229350045871769
77.8,8.87707247766795,10.000007794777245,1.1229353171092953
77.9,8.877072168493825,10.000007794777245,1.1229356262834198
78.0,8.877071862631832,10.000007794777245,1.1229359321454133
78.1,8.877071560046486,10.000007794777245,1.1229362347307585
78.2,8.877071260702689,10.000007794777245,1.1229365340745563
78.3,8.877070964565709,10.000007794777245,1.1229368302115361
78.4,8.877070671601198,10.000007794777245,1.1229371231760474
78.5,8.877070381775168,10.000007794777245,1.1229374130020773
78.6,8.877070095053998,10.000007794777245,1.1229376997232468
78.7,8.877069811404427,10.000007794777245,1.1229379833728181
78.8,8.877069530793548,10.000007794777245,1.1229382639836967
78.9,8.87706925318881,10.000007794777245,1.1229385415884359
