id,x,y,z,total_volume,current_phase,dt
2.0,-3.558653908917287,-0.8462113356202766,-5.123682391885362,875.6833298846708,10.0,1650.0
3.0,-0.7844843977171293,6.976260233310726,2.4866314360695605,860.3902785484595,12.0,1680.0
0.0,3.590528357743966,-3.2419198158893052,3.1018686805901483,817.9054853480618,12.0,1680.0
2.0,-3.5926248702866976,-0.8588583757317366,-5.174899829920042,897.7316133012367,10.0,1680.0
2.0,-3.622078610903246,-0.8697033047289416,-5.219245949777651,917.0922110038557,10.0,1710.0
0.0,3.6304408257881584,-3.28935132994433,3.1305968656308982,846.8326731256709,12.0,1710.0
3.0,-0.79494312514477,7.034536676362957,2.502249370886417,884.3966854180063,12.0,1710.0
3.0,-0.8040205598324599,7.084920601102845,2.5157057324716012,905.4769853539437,12.0,1740.0
0.0,3.665002145219059,-3.3304155036595864,3.155477490370539,872.423534654084,12.0,1740.0
2.0,-3.6475624956464583,-0.8790230557535775,-5.257582936102471,934.040192432866,10.0,1740.0
3.0,-0.8118760578419847,7.128434398917037,2.5273063641753315,923.930897148846,12.0,1770.0
2.0,-3.669584348443584,-0.8870451727085978,-5.290695856018738,948.8416309237152,10.0,1770.0
0.0,3.6948794960257128,-3.365907184518759,3.176989778583062,894.9512429171001,13.0,1770.0
3.0,-0.8186620525128089,7.165994306323459,2.5373126535631245,940.0481808613797,12.0,1800.0
0.0,3.7206829210446144,-3.396553192134757,3.1955718918638563,914.7091908876444,13.0,1800.0
2.0,-3.6886017787916527,-0.8939590724990303,-5.319284258687334,961.745681598315,10.0,1800.0
0.0,3.74295729651169,-3.423002638187245,3.2116152198443007,931.9897355492263,13.0,1830.0
